CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Kiyohime,Berserker,Normal,12532.01952,2021.08.13_17.18.42.958
Servant,4,FairyTristan,Archer,Story-locked,12414.24101,2021.08.13_17.18.42.958
Servant,3,CuProto,Lancer,Normal,13098.25295,2021.08.13_17.18.42.958
CE,3,,,,,2021.08.13_17.18.42.958
Servant,3,BillyTheKid,Archer,Normal,13158.16048,2021.08.13_17.18.42.958
CE,4,,,,,2021.08.13_17.18.42.958
Servant,3,Lubu,Berserker,Normal,13338.01184,2021.08.13_17.18.42.958
CE,3,,,,,2021.08.13_17.19.59.859
Servant,3,Boudica,Rider,Normal,15323.20077,2021.08.13_17.19.59.859
CE,3,,,,,2021.08.13_17.19.59.859
Servant,3,CuLancer,Lancer,Normal,14963.82058,2021.08.13_17.19.59.859
Servant,3,BillyTheKid,Archer,Normal,11830.11464,2021.08.13_17.19.59.859
Servant,4,FairyTristan,Archer,Story-locked,12384.92937,2021.08.13_17.19.59.859
CE,3,,,,,2021.08.13_17.19.59.859
CE,3,,,,,2021.08.13_17.19.59.859
CE,3,,,,,2021.08.13_17.19.59.859
CE,4,,,,,2021.08.13_17.19.59.859
CE,4,,,,,2021.08.13_17.19.59.859
CE,3,,,,,2021.08.13_17.20.24.892
CE,3,,,,,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.24.892
Servant,3,Kiyohime,Berserker,Normal,12412.56372,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.24.892
Servant,4,FairyTristan,Archer,Story-locked,14579.01884,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.24.892
Servant,3,Alexander,Rider,Normal,14780.18942,2021.08.13_17.20.24.892
CE,3,,,,,2021.08.13_17.20.24.892
CE,4,,,,,2021.08.13_17.20.45.009
Servant,3,Avicebron,Caster,Normal,15995.30425,2021.08.13_17.20.45.009
Servant,3,Romulus,Lancer,Normal,13944.53101,2021.08.13_17.20.45.009
Servant,3,Caesar,Saber,Normal,15758.84498,2021.08.13_17.20.45.009
CE,5,,,,,2021.08.13_17.20.45.009
Servant,3,Geronimo,Caster,Normal,12053.18382,2021.08.13_17.20.45.009
CE,3,,,,,2021.08.13_17.20.45.009
Servant,3,KidGil,Archer,Normal,13627.67845,2021.08.13_17.20.45.009
Servant,5,Oberon,Pretender,Limited,15978.69749,2021.08.13_17.20.45.009
Servant,3,Babbage,Caster,Normal,13435.0044,2021.08.13_17.20.45.009
CE,3,,,,,2021.08.13_17.20.45.009
CE,3,,,,,2021.08.13_17.20.56.142
CE,4,,,,,2021.08.13_17.20.56.142
Servant,3,Hector,Lancer,Normal,13198.72473,2021.08.13_17.20.56.142
CE,3,,,,,2021.08.13_17.20.56.142
Servant,3,Geronimo,Caster,Normal,12265.5087,2021.08.13_17.20.56.142
Servant,3,Mandricardo,Rider,Normal,13852.87411,2021.08.13_17.20.56.142
Servant,3,Caesar,Saber,Normal,16407.33019,2021.08.13_17.20.56.142
Servant,3,GillesSaber,Saber,Normal,15320.98314,2021.08.13_17.20.56.142
CE,4,,,,,2021.08.13_17.20.56.142
CE,3,,,,,2021.08.13_17.20.56.142
CE,3,,,,,2021.08.13_17.20.56.142
CE,4,,,,,2021.08.13_17.21.09.492
CE,4,,,,,2021.08.13_17.21.09.492
CE,3,,,,,2021.08.13_17.21.09.492
CE,4,,,,,2021.08.13_17.21.09.492
CE,3,,,,,2021.08.13_17.21.09.492
CE,4,,,,,2021.08.13_17.21.09.492
CE,3,,,,,2021.08.13_17.21.09.492
Servant,3,Geronimo,Caster,Normal,13811.06976,2021.08.13_17.21.09.492
Servant,3,KidGil,Archer,Normal,13253.99396,2021.08.13_17.21.09.492
Servant,3,David,Archer,Normal,14912.24488,2021.08.13_17.21.09.492
Servant,3,Robinhood,Archer,Normal,13265.07845,2021.08.13_17.21.09.492
Servant,3,Ushiwakamaru,Rider,Normal,14671.92435,2021.08.13_17.21.33.058
CE,4,,,,,2021.08.13_17.21.33.058
Servant,3,WilliamTell,Archer,Normal,15006.88014,2021.08.13_17.21.33.058
CE,3,,,,,2021.08.13_17.21.33.058
Servant,3,CuLancer,Lancer,Normal,13956.63913,2021.08.13_17.21.33.058
Servant,3,Lubu,Berserker,Normal,12502.90135,2021.08.13_17.21.33.058
CE,4,,,,,2021.08.13_17.21.33.058
Servant,4,FairyTristan,Archer,Story-locked,14529.7086,2021.08.13_17.21.33.058
Servant,3,Ushiwakamaru,Rider,Normal,15347.4871,2021.08.13_17.21.33.058
Servant,3,David,Archer,Normal,14954.88406,2021.08.13_17.21.33.058
Servant,5,Oberon,Pretender,Limited,16119.20754,2021.08.13_17.21.33.058
CE,3,,,,,2021.08.13_17.21.43.926
CE,4,,,,,2021.08.13_17.21.43.926
Servant,3,Boudica,Rider,Normal,15470.73493,2021.08.13_17.21.43.926
Servant,3,Inshun,Lancer,Normal,13928.49778,2021.08.13_17.21.43.926
CE,4,,,,,2021.08.13_17.21.43.926
Servant,3,CuProto,Lancer,Normal,11842.96237,2021.08.13_17.21.43.926
Servant,4,FairyGawain,Saber,Story-locked,15220.19691,2021.08.13_17.21.43.926
Servant,3,Serenity,Assassin,Normal,13501.38203,2021.08.13_17.21.43.926
Servant,3,Darius,Berserker,Normal,16231.11899,2021.08.13_17.21.43.926
Servant,3,Romulus,Lancer,Normal,14772.34348,2021.08.13_17.21.43.926
Servant,3,Avicebron,Caster,Normal,16888.29483,2021.08.13_17.21.43.926
Servant,3,Avicebron,Caster,Normal,16282.91145,2021.08.13_17.21.56.442
Servant,3,Touda,Archer,Normal,14546.50971,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.21.56.442
Servant,5,Oberon,Pretender,Limited,15818.67246,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.21.56.442
CE,4,,,,,2021.08.13_17.21.56.442
CE,4,,,,,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.21.56.442
Servant,3,Hector,Lancer,Normal,14126.71222,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.21.56.442
CE,3,,,,,2021.08.13_17.22.07.892
CE,3,,,,,2021.08.13_17.22.07.892
Servant,3,Serenity,Assassin,Normal,12661.7144,2021.08.13_17.22.07.892
Servant,3,Robinhood,Archer,Normal,13588.36614,2021.08.13_17.22.07.892
CE,3,,,,,2021.08.13_17.22.07.892
CE,3,,,,,2021.08.13_17.22.07.892
CE,5,,,,,2021.08.13_17.22.07.892
Servant,3,Jingke,Assassin,Normal,16355.95097,2021.08.13_17.22.07.892
CE,5,,,,,2021.08.13_17.22.07.892
Servant,3,Babbage,Caster,Normal,13451.34763,2021.08.13_17.22.07.892
CE,3,,,,,2021.08.13_17.22.07.892
CE,4,,,,,2021.08.13_17.22.41.375
CE,4,,,,,2021.08.13_17.22.41.375
Servant,3,CuProto,Lancer,Normal,13209.70444,2021.08.13_17.22.41.375
Servant,3,Boudica,Rider,Normal,15478.8772,2021.08.13_17.22.41.375
Servant,5,Ozymandias,Rider,Normal,13664.73483,2021.08.13_17.22.41.375
Servant,3,GillesSaber,Saber,Normal,13187.50005,2021.08.13_17.22.41.375
Servant,3,Robinhood,Archer,Normal,13405.1257,2021.08.13_17.22.41.375
Servant,3,BillyTheKid,Archer,Normal,13544.4815,2021.08.13_17.22.41.375
CE,3,,,,,2021.08.13_17.22.41.375
Servant,3,Avicebron,Caster,Normal,17256.86821,2021.08.13_17.22.41.375
Servant,4,Penthesilea,Berserker,Normal,15385.43097,2021.08.13_17.22.41.375
Servant,3,Medea,Caster,Normal,13843.27913,2021.08.13_17.23.10.975
CE,4,,,,,2021.08.13_17.23.10.975
CE,3,,,,,2021.08.13_17.23.10.975
CE,4,,,,,2021.08.13_17.23.10.975
Servant,3,Fergus,Saber,Normal,12596.95681,2021.08.13_17.23.10.975
Servant,3,Geronimo,Caster,Normal,12116.99005,2021.08.13_17.23.10.975
CE,4,,,,,2021.08.13_17.23.10.975
Servant,3,Alexander,Rider,Normal,14860.06454,2021.08.13_17.23.10.975
CE,3,,,,,2021.08.13_17.23.10.975
CE,3,,,,,2021.08.13_17.23.10.975
CE,4,,,,,2021.08.13_17.23.10.975
CE,4,,,,,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
Servant,3,Jekyll,Assassin,Normal,14585.26797,2021.08.13_17.23.23.892
Servant,5,Oberon,Pretender,Limited,14788.81121,2021.08.13_17.23.23.892
Servant,3,Jekyll,Assassin,Normal,13284.3571,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
Servant,3,Avicebron,Caster,Normal,17354.18618,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
CE,3,,,,,2021.08.13_17.23.23.892
Servant,4,FairyGawain,Saber,Story-locked,14827.33251,2021.08.13_17.23.47.292
CE,3,,,,,2021.08.13_17.23.47.292
CE,3,,,,,2021.08.13_17.23.47.292
Servant,3,David,Archer,Normal,13887.32159,2021.08.13_17.23.47.292
Servant,3,Geronimo,Caster,Normal,12147.63527,2021.08.13_17.23.47.292
Servant,3,WilliamTell,Archer,Normal,13825.47787,2021.08.13_17.23.47.292
Servant,3,Jingke,Assassin,Normal,15975.59121,2021.08.13_17.23.47.292
Servant,3,Avicebron,Caster,Normal,17291.83874,2021.08.13_17.23.47.292
Servant,3,Lubu,Berserker,Normal,13970.29092,2021.08.13_17.23.47.292
CE,3,,,,,2021.08.13_17.23.47.292
Servant,3,BillyTheKid,Archer,Normal,13226.97643,2021.08.13_17.23.47.292
Servant,3,Diarmuid,Lancer,Normal,13886.41087,2021.08.13_17.24.04.792
CE,4,,,,,2021.08.13_17.24.04.792
Servant,3,Inshun,Lancer,Normal,13818.10353,2021.08.13_17.24.04.792
Servant,3,Jingke,Assassin,Normal,15414.68802,2021.08.13_17.24.04.792
Servant,4,FairyGawain,Saber,Story-locked,13436.44778,2021.08.13_17.24.04.792
CE,3,,,,,2021.08.13_17.24.04.792
CE,4,,,,,2021.08.13_17.24.04.792
Servant,3,Fergus,Saber,Normal,15012.22309,2021.08.13_17.24.04.792
CE,4,,,,,2021.08.13_17.24.04.792
Servant,3,Boudica,Rider,Normal,16653.02005,2021.08.13_17.24.04.792
Servant,3,Darius,Berserker,Normal,15852.2871,2021.08.13_17.24.04.792
Servant,5,Oberon,Pretender,Limited,16281.70821,2021.08.13_17.24.24.742
CE,4,,,,,2021.08.13_17.24.24.742
CE,3,,,,,2021.08.13_17.24.24.742
Servant,3,Alexander,Rider,Normal,13867.36802,2021.08.13_17.24.24.742
CE,4,,,,,2021.08.13_17.24.24.742
Servant,3,David,Archer,Normal,13031.59377,2021.08.13_17.24.24.742
CE,4,,,,,2021.08.13_17.24.24.742
Servant,3,HundredFaces,Assassin,Normal,14364.23725,2021.08.13_17.24.24.742
Servant,3,Ushiwakamaru,Rider,Normal,15355.26382,2021.08.13_17.24.24.742
CE,3,,,,,2021.08.13_17.24.24.742
CE,4,,,,,2021.08.13_17.24.24.742
Servant,3,Medusa,Rider,Normal,14394.74889,2021.08.13_17.24.56.525
CE,3,,,,,2021.08.13_17.24.56.525
CE,3,,,,,2021.08.13_17.24.56.525
CE,4,,,,,2021.08.13_17.24.56.525
CE,4,,,,,2021.08.13_17.24.56.525
Servant,3,Jekyll,Assassin,Normal,13299.5287,2021.08.13_17.24.56.525
Servant,3,BillyTheKid,Archer,Normal,12699.81976,2021.08.13_17.24.56.525
CE,3,,,,,2021.08.13_17.24.56.525
Servant,4,FairyGawain,Saber,Story-locked,15053.47063,2021.08.13_17.24.56.525
Servant,3,Medusa,Rider,Normal,14866.57087,2021.08.13_17.24.56.525
CE,3,,,,,2021.08.13_17.24.56.525
CE,3,,,,,2021.08.13_17.25.09.875
Servant,5,ZhugeLiang,Caster,Normal,13968.15415,2021.08.13_17.25.09.875
Servant,3,Touda,Archer,Normal,14618.98227,2021.08.13_17.25.09.875
Servant,3,Medusa,Rider,Normal,14234.38802,2021.08.13_17.25.09.875
CE,3,,,,,2021.08.13_17.25.09.875
CE,4,,,,,2021.08.13_17.25.09.875
CE,3,,,,,2021.08.13_17.25.09.875
CE,3,,,,,2021.08.13_17.25.09.875
Servant,3,Lubu,Berserker,Normal,13910.24729,2021.08.13_17.25.09.875
Servant,3,Diarmuid,Lancer,Normal,15006.9728,2021.08.13_17.25.09.875
Servant,3,David,Archer,Normal,14370.3387,2021.08.13_17.25.09.875
Servant,3,Geronimo,Caster,Normal,13129.94217,2021.08.13_17.25.36.642
CE,4,,,,,2021.08.13_17.25.36.642
Servant,3,Medea,Caster,Normal,13769.63783,2021.08.13_17.25.36.642
CE,3,,,,,2021.08.13_17.25.36.642
CE,3,,,,,2021.08.13_17.25.36.642
Servant,3,Inshun,Lancer,Normal,13021.89005,2021.08.13_17.25.36.642
CE,3,,,,,2021.08.13_17.25.36.642
CE,4,,,,,2021.08.13_17.25.36.642
CE,3,,,,,2021.08.13_17.25.36.642
Servant,3,Medusa,Rider,Normal,14903.0156,2021.08.13_17.25.36.642
Servant,4,LancelotBerserker,Berserker,Normal,14055.64816,2021.08.13_17.25.36.642
CE,3,,,,,2021.08.13_17.25.55.942
CE,3,,,,,2021.08.13_17.25.55.942
CE,3,,,,,2021.08.13_17.25.55.942
CE,5,,,,,2021.08.13_17.25.55.942
CE,4,,,,,2021.08.13_17.25.55.942
Servant,3,Babbage,Caster,Normal,11545.43386,2021.08.13_17.25.55.942
CE,5,,,,,2021.08.13_17.25.55.942
CE,4,,,,,2021.08.13_17.25.55.942
Servant,3,Kotarou,Assassin,Normal,13902.73696,2021.08.13_17.25.55.942
CE,4,,,,,2021.08.13_17.25.55.942
CE,3,,,,,2021.08.13_17.25.55.942
Servant,3,Romulus,Lancer,Normal,13999.34285,2021.08.13_17.26.10.509
CE,4,,,,,2021.08.13_17.26.10.509
CE,3,,,,,2021.08.13_17.26.10.509
CE,5,,,,,2021.08.13_17.26.10.509
CE,3,,,,,2021.08.13_17.26.10.509
CE,4,,,,,2021.08.13_17.26.10.509
Servant,4,FairyTristan,Archer,Story-locked,13961.40754,2021.08.13_17.26.10.509
Servant,3,David,Archer,Normal,14993.44937,2021.08.13_17.26.10.509
CE,3,,,,,2021.08.13_17.26.10.509
Servant,3,Mephistopheles,Caster,Normal,14646.62797,2021.08.13_17.26.10.509
Servant,3,Touda,Archer,Normal,14611.51947,2021.08.13_17.26.10.509
Servant,3,Euryale,Archer,Normal,17985.94188,2021.08.13_17.26.39.893
Servant,3,BillyTheKid,Archer,Normal,12833.33676,2021.08.13_17.26.39.893
CE,3,,,,,2021.08.13_17.26.39.893
CE,3,,,,,2021.08.13_17.26.39.893
CE,3,,,,,2021.08.13_17.26.39.893
Servant,3,Diarmuid,Lancer,Normal,13098.28957,2021.08.13_17.26.39.893
CE,3,,,,,2021.08.13_17.26.39.893
CE,4,,,,,2021.08.13_17.26.39.893
Servant,3,Jingke,Assassin,Normal,15914.10966,2021.08.13_17.26.39.893
Servant,5,Oberon,Pretender,Limited,16470.85971,2021.08.13_17.26.39.893
Servant,3,Hector,Lancer,Normal,13392.71213,2021.08.13_17.26.39.893
Servant,3,Inshun,Lancer,Normal,13945.98043,2021.08.13_17.26.55.759
CE,4,,,,,2021.08.13_17.26.55.759
CE,4,,,,,2021.08.13_17.26.55.759
Servant,4,FairyGawain,Saber,Story-locked,14403.58947,2021.08.13_17.26.55.759
CE,4,,,,,2021.08.13_17.26.55.759
Servant,3,Fergus,Saber,Normal,12377.98908,2021.08.13_17.26.55.759
Servant,3,Serenity,Assassin,Normal,12694.39126,2021.08.13_17.26.55.759
CE,3,,,,,2021.08.13_17.26.55.759
Servant,3,Romulus,Lancer,Normal,14408.93473,2021.08.13_17.26.55.759
CE,4,,,,,2021.08.13_17.26.55.759
Servant,3,Jingke,Assassin,Normal,15404.51565,2021.08.13_17.26.55.759
Servant,3,KidGil,Archer,Normal,12858.03585,2021.08.13_17.27.09.625
CE,3,,,,,2021.08.13_17.27.09.625
CE,4,,,,,2021.08.13_17.27.09.625
Servant,3,Romulus,Lancer,Normal,13955.21319,2021.08.13_17.27.09.625
CE,3,,,,,2021.08.13_17.27.09.625
CE,4,,,,,2021.08.13_17.27.09.625
CE,3,,,,,2021.08.13_17.27.09.625
Servant,3,Robinhood,Archer,Normal,14323.93029,2021.08.13_17.27.09.625
CE,4,,,,,2021.08.13_17.27.09.625
CE,3,,,,,2021.08.13_17.27.09.625
Servant,3,CuLancer,Lancer,Normal,15772.67942,2021.08.13_17.27.09.625
CE,3,,,,,2021.08.13_17.27.24.008
CE,4,,,,,2021.08.13_17.27.24.008
Servant,5,Oberon,Pretender,Limited,15878.75425,2021.08.13_17.27.24.008
Servant,3,Babbage,Caster,Normal,12633.81068,2021.08.13_17.27.24.008
Servant,3,Boudica,Rider,Normal,14501.49976,2021.08.13_17.27.24.008
CE,4,,,,,2021.08.13_17.27.24.008
CE,3,,,,,2021.08.13_17.27.24.008
CE,3,,,,,2021.08.13_17.27.24.008
Servant,3,Inshun,Lancer,Normal,14187.41773,2021.08.13_17.27.24.008
CE,3,,,,,2021.08.13_17.27.24.008
Servant,3,Romulus,Lancer,Normal,14241.66411,2021.08.13_17.27.24.008
Servant,3,Kiyohime,Berserker,Normal,13598.08401,2021.08.13_17.27.34.492
Servant,3,Serenity,Assassin,Normal,12236.5456,2021.08.13_17.27.34.492
Servant,3,Babbage,Caster,Normal,12686.84662,2021.08.13_17.27.34.492
Servant,3,Medusa,Rider,Normal,14230.96599,2021.08.13_17.27.34.492
Servant,3,Romulus,Lancer,Normal,12747.27353,2021.08.13_17.27.34.492
CE,3,,,,,2021.08.13_17.27.34.492
CE,4,,,,,2021.08.13_17.27.34.492
Servant,3,Jingke,Assassin,Normal,16348.90681,2021.08.13_17.27.34.492
Servant,3,Diarmuid,Lancer,Normal,14747.69995,2021.08.13_17.27.34.492
CE,3,,,,,2021.08.13_17.27.34.492
Servant,3,Mephistopheles,Caster,Normal,14214.23923,2021.08.13_17.27.34.492
CE,3,,,,,2021.08.13_17.27.43.492
Servant,3,Medea,Caster,Normal,13460.61295,2021.08.13_17.27.43.492
CE,3,,,,,2021.08.13_17.27.43.492
Servant,3,Medea,Caster,Normal,13883.23744,2021.08.13_17.27.43.492
Servant,3,Mephistopheles,Caster,Normal,12904.81449,2021.08.13_17.27.43.492
Servant,3,Darius,Berserker,Normal,14400.66763,2021.08.13_17.27.43.492
CE,3,,,,,2021.08.13_17.27.43.492
Servant,3,Medusa,Rider,Normal,14919.14188,2021.08.13_17.27.43.492
CE,3,,,,,2021.08.13_17.27.43.492
CE,4,,,,,2021.08.13_17.27.43.492
Servant,3,Kiyohime,Berserker,Normal,13588.98435,2021.08.13_17.27.43.492
Servant,3,Diarmuid,Lancer,Normal,13863.06135,2021.08.13_17.27.52.925
Servant,3,GillesSaber,Saber,Normal,14432.45348,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.27.52.925
CE,4,,,,,2021.08.13_17.27.52.925
Servant,3,Medea,Caster,Normal,12726.26541,2021.08.13_17.27.52.925
Servant,3,Inshun,Lancer,Normal,14076.067,2021.08.13_17.27.52.925
Servant,3,Jingke,Assassin,Normal,16253.61164,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.27.52.925
CE,3,,,,,2021.08.13_17.28.04.875
Servant,3,Euryale,Archer,Normal,17710.32362,2021.08.13_17.28.04.875
Servant,3,Serenity,Assassin,Normal,12600.29937,2021.08.13_17.28.04.875
CE,3,,,,,2021.08.13_17.28.04.875
CE,4,,,,,2021.08.13_17.28.04.875
Servant,3,Boudica,Rider,Normal,14302.96198,2021.08.13_17.28.04.875
Servant,3,Avicebron,Caster,Normal,16488.17188,2021.08.13_17.28.04.875
CE,3,,,,,2021.08.13_17.28.04.875
CE,4,,,,,2021.08.13_17.28.04.875
CE,3,,,,,2021.08.13_17.28.04.875
Servant,3,Touda,Archer,Normal,14593.897,2021.08.13_17.28.04.875
CE,3,,,,,2021.08.13_17.28.33.475
Servant,3,Euryale,Archer,Normal,17730.06749,2021.08.13_17.28.33.475
CE,3,,,,,2021.08.13_17.28.33.475
CE,3,,,,,2021.08.13_17.28.33.475
CE,3,,,,,2021.08.13_17.28.33.475
Servant,5,Oberon,Pretender,Limited,14909.94019,2021.08.13_17.28.33.475
CE,4,,,,,2021.08.13_17.28.33.475
CE,4,,,,,2021.08.13_17.28.33.475
Servant,3,KidGil,Archer,Normal,13241.81705,2021.08.13_17.28.33.475
CE,5,,,,,2021.08.13_17.28.33.475
CE,3,,,,,2021.08.13_17.28.33.475
Servant,3,Boudica,Rider,Normal,15533.74884,2021.08.13_17.28.47.659
CE,3,,,,,2021.08.13_17.28.47.659
CE,4,,,,,2021.08.13_17.28.47.659
Servant,3,Jekyll,Assassin,Normal,14615.03522,2021.08.13_17.28.47.659
Servant,3,BillyTheKid,Archer,Normal,11815.51585,2021.08.13_17.28.47.659
CE,4,,,,,2021.08.13_17.28.47.659
Servant,3,CuLancer,Lancer,Normal,15189.8014,2021.08.13_17.28.47.659
CE,3,,,,,2021.08.13_17.28.47.659
CE,4,,,,,2021.08.13_17.28.47.659
Servant,3,Serenity,Assassin,Normal,13473.97976,2021.08.13_17.28.47.659
CE,3,,,,,2021.08.13_17.28.47.659
Servant,3,Lubu,Berserker,Normal,13553.73696,2021.08.13_17.29.00.958
Servant,3,Paracelsus,Caster,Normal,15295.80652,2021.08.13_17.29.00.958
Servant,3,Inshun,Lancer,Normal,13709.86203,2021.08.13_17.29.00.958
Servant,3,Alexander,Rider,Normal,13695.34454,2021.08.13_17.29.00.958
Servant,3,CuLancer,Lancer,Normal,13875.08536,2021.08.13_17.29.00.958
CE,3,,,,,2021.08.13_17.29.00.958
CE,4,,,,,2021.08.13_17.29.00.958
Servant,3,Alexander,Rider,Normal,14829.49836,2021.08.13_17.29.00.958
CE,3,,,,,2021.08.13_17.29.00.958
CE,3,,,,,2021.08.13_17.29.00.958
CE,3,,,,,2021.08.13_17.29.00.958
CE,4,,,,,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
Servant,4,FairyGawain,Saber,Story-locked,14462.72164,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
Servant,3,BillyTheKid,Archer,Normal,11680.53802,2021.08.13_17.29.43.342
Servant,3,CuProto,Lancer,Normal,13086.92425,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
CE,5,,,,,2021.08.13_17.29.43.342
CE,3,,,,,2021.08.13_17.29.43.342
Servant,3,Jingke,Assassin,Normal,15500.41217,2021.08.13_17.29.54.875
CE,3,,,,,2021.08.13_17.29.54.875
CE,4,,,,,2021.08.13_17.29.54.875
Servant,3,Geronimo,Caster,Normal,13117.20986,2021.08.13_17.29.54.875
CE,4,,,,,2021.08.13_17.29.54.875
CE,3,,,,,2021.08.13_17.29.54.875
CE,3,,,,,2021.08.13_17.29.54.875
CE,3,,,,,2021.08.13_17.29.54.875
Servant,3,Robinhood,Archer,Normal,14012.88531,2021.08.13_17.29.54.875
Servant,3,Kiyohime,Berserker,Normal,14151.29435,2021.08.13_17.29.54.875
Servant,3,Diarmuid,Lancer,Normal,14175.68802,2021.08.13_17.29.54.875
CE,4,,,,,2021.08.13_17.30.06.325
CE,4,,,,,2021.08.13_17.30.06.325
CE,3,,,,,2021.08.13_17.30.06.325
CE,4,,,,,2021.08.13_17.30.06.325
Servant,3,Serenity,Assassin,Normal,11809.05918,2021.08.13_17.30.06.325
CE,3,,,,,2021.08.13_17.30.06.325
CE,3,,,,,2021.08.13_17.30.06.325
Servant,3,Kiyohime,Berserker,Normal,14214.69473,2021.08.13_17.30.06.325
Servant,3,Robinhood,Archer,Normal,13972.34565,2021.08.13_17.30.06.325
Servant,3,BillyTheKid,Archer,Normal,13419.66251,2021.08.13_17.30.06.325
Servant,3,Kotarou,Assassin,Normal,13665.06232,2021.08.13_17.30.06.325
Servant,3,Serenity,Assassin,Normal,12645.16676,2021.08.13_17.30.21.192
CE,4,,,,,2021.08.13_17.30.21.192
CE,3,,,,,2021.08.13_17.30.21.192
Servant,3,Geronimo,Caster,Normal,13150.46676,2021.08.13_17.30.21.192
CE,4,,,,,2021.08.13_17.30.21.192
Servant,3,BillyTheKid,Archer,Normal,11683.12454,2021.08.13_17.30.21.192
CE,3,,,,,2021.08.13_17.30.21.192
Servant,3,Hector,Lancer,Normal,14104.38725,2021.08.13_17.30.21.192
Servant,3,GillesSaber,Saber,Normal,14920.73155,2021.08.13_17.30.21.192
CE,3,,,,,2021.08.13_17.30.21.192
CE,4,,,,,2021.08.13_17.30.21.192
Servant,3,Diarmuid,Lancer,Normal,13875.01734,2021.08.13_17.30.39.575
CE,5,,,,,2021.08.13_17.30.39.575
CE,3,,,,,2021.08.13_17.30.39.575
CE,5,,,,,2021.08.13_17.30.39.575
Servant,3,David,Archer,Normal,12999.27831,2021.08.13_17.30.39.575
Servant,3,Avicebron,Caster,Normal,15043.93053,2021.08.13_17.30.39.575
CE,4,,,,,2021.08.13_17.30.39.575
CE,3,,,,,2021.08.13_17.30.39.575
Servant,3,Avicebron,Caster,Normal,16821.89923,2021.08.13_17.30.39.575
Servant,3,GillesSaber,Saber,Normal,15204.19932,2021.08.13_17.30.39.575
Servant,3,Lubu,Berserker,Normal,13325.32802,2021.08.13_17.30.39.575
Servant,3,Lubu,Berserker,Normal,13553.87618,2021.08.13_17.31.06.475
CE,3,,,,,2021.08.13_17.31.06.475
Servant,4,HessianLobo,Avenger,Normal,16828.18411,2021.08.13_17.31.06.475
CE,4,,,,,2021.08.13_17.31.06.475
CE,4,,,,,2021.08.13_17.31.06.475
CE,4,,,,,2021.08.13_17.31.06.475
CE,3,,,,,2021.08.13_17.31.06.475
CE,4,,,,,2021.08.13_17.31.06.475
Servant,3,Kiyohime,Berserker,Normal,13903.79357,2021.08.13_17.31.06.475
CE,3,,,,,2021.08.13_17.31.06.475
Servant,3,Hector,Lancer,Normal,13529.98469,2021.08.13_17.31.06.475
Servant,3,KidGil,Archer,Normal,12883.92527,2021.08.13_17.31.18.992
CE,3,,,,,2021.08.13_17.31.18.992
Servant,3,Romulus,Lancer,Normal,13916.31923,2021.08.13_17.31.18.992
CE,3,,,,,2021.08.13_17.31.18.992
Servant,3,Avicebron,Caster,Normal,14836.69473,2021.08.13_17.31.18.992
CE,5,,,,,2021.08.13_17.31.18.992
Servant,3,Paracelsus,Caster,Normal,15561.38546,2021.08.13_17.31.18.992
Servant,3,Darius,Berserker,Normal,16495.7757,2021.08.13_17.31.18.992
CE,5,,,,,2021.08.13_17.31.18.992
Servant,3,David,Archer,Normal,14917.01527,2021.08.13_17.31.18.992
CE,4,,,,,2021.08.13_17.31.18.992
Servant,3,Avicebron,Caster,Normal,16300.84372,2021.08.13_17.31.32.975
CE,3,,,,,2021.08.13_17.31.32.975
Servant,3,Touda,Archer,Normal,14615.1313,2021.08.13_17.31.32.975
CE,3,,,,,2021.08.13_17.31.32.975
Servant,3,BillyTheKid,Archer,Normal,11816.62512,2021.08.13_17.31.32.975
Servant,3,BillyTheKid,Archer,Normal,11690.87633,2021.08.13_17.31.32.975
CE,4,,,,,2021.08.13_17.31.32.975
