CardType,Rarity,ServantName,Class,Avail,Diff,Time
CE,3,,,,,2021.08.02_16.59.03.050
CE,4,,,,,2021.08.02_16.59.03.050
CE,3,,,,,2021.08.02_16.59.03.050
Servant,3,Jingke,Assassin,Normal,15951.27304,2021.08.02_16.59.03.050
CE,3,,,,,2021.08.02_16.59.03.050
Servant,3,WilliamTell,Archer,Normal,15845.93449,2021.08.02_16.59.03.050
Servant,4,Nezha,Lancer,Normal,19017.82657,2021.08.02_16.59.03.050
CE,4,,,,,2021.08.02_16.59.03.050
Servant,3,Serenity,Assassin,Normal,12648.86097,2021.08.02_17.14.39.916
CE,3,,,,,2021.08.02_17.14.39.916
CE,3,,,,,2021.08.02_17.14.39.916
CE,3,,,,,2021.08.02_17.14.39.916
CE,3,,,,,2021.08.02_17.14.39.916
CE,4,,,,,2021.08.02_17.14.39.916
Servant,3,Geronimo,Caster,Normal,13051.51415,2021.08.02_17.14.39.916
Servant,3,CuLancer,Lancer,Normal,16209.50527,2021.08.02_17.14.39.916
CE,4,,,,,2021.08.02_17.14.39.916
Servant,3,Kiyohime,Berserker,Normal,14156.35135,2021.08.02_17.14.39.916
Servant,3,Romulus,Lancer,Normal,14213.34662,2021.08.02_17.14.39.916
Servant,3,Lubu,Berserker,Normal,13527.83333,2021.08.02_17.15.14.631
CE,3,,,,,2021.08.02_17.15.14.631
Servant,3,BillyTheKid,Archer,Normal,12769.94961,2021.08.02_17.15.14.631
Servant,3,Boudica,Rider,Normal,15434.67957,2021.08.02_17.15.14.631
CE,4,,,,,2021.08.02_17.15.14.631
Servant,3,Medusa,Rider,Normal,13229.95797,2021.08.02_17.15.14.631
Servant,3,Medusa,Rider,Normal,14290.21155,2021.08.02_17.15.14.631
Servant,3,Touda,Archer,Normal,15326.15705,2021.08.02_17.15.14.631
Servant,3,Jingke,Assassin,Normal,15910.40744,2021.08.02_17.15.14.631
CE,4,,,,,2021.08.02_17.15.14.631
Servant,3,Kiyohime,Berserker,Normal,13602.0344,2021.08.02_17.15.14.631
Servant,4,Penthesilea,Berserker,Normal,15015.00406,2021.08.02_17.16.09.316
CE,3,,,,,2021.08.02_17.16.09.316
CE,5,,,,,2021.08.02_17.16.09.316
Servant,3,Darius,Berserker,Normal,15265.20372,2021.08.02_17.16.09.316
Servant,4,Ibaraki,Berserker,Normal,13298.57459,2021.08.02_17.16.09.316
CE,3,,,,,2021.08.02_17.16.09.316
CE,3,,,,,2021.08.02_17.16.09.316
Servant,3,Medea,Caster,Normal,14825.35652,2021.08.02_17.16.09.316
Servant,3,Lubu,Berserker,Normal,13916.28778,2021.08.02_17.16.09.316
Servant,3,CuProto,Lancer,Normal,13888.87647,2021.08.02_17.16.09.316
CE,3,,,,,2021.08.02_17.16.09.316
CE,3,,,,,2021.08.02_17.16.20.850
Servant,3,GillesSaber,Saber,Normal,14448.82725,2021.08.02_17.16.20.850
Servant,3,Touda,Archer,Normal,14580.66174,2021.08.02_17.16.20.850
CE,3,,,,,2021.08.02_17.16.20.850
CE,3,,,,,2021.08.02_17.16.20.850
Servant,3,Touda,Archer,Normal,13018.28217,2021.08.02_17.16.20.850
CE,4,,,,,2021.08.02_17.16.20.850
Servant,3,Jingke,Assassin,Normal,16320.73918,2021.08.02_17.16.20.850
CE,3,,,,,2021.08.02_17.16.20.850
CE,3,,,,,2021.08.02_17.16.20.850
Servant,3,BillyTheKid,Archer,Normal,13239.51097,2021.08.02_17.16.20.850
CE,3,,,,,2021.08.02_17.16.40.282
Servant,3,CuProto,Lancer,Normal,13227.75217,2021.08.02_17.16.40.282
CE,3,,,,,2021.08.02_17.16.40.282
Servant,3,Kotarou,Assassin,Normal,13107.92271,2021.08.02_17.16.40.282
CE,3,,,,,2021.08.02_17.16.40.282
Servant,5,Koyanskaya,Assassin,Limited,13754.68541,2021.08.02_17.16.40.282
Servant,3,WilliamTell,Archer,Normal,15057.23391,2021.08.02_17.16.40.282
CE,4,,,,,2021.08.02_17.16.40.282
Servant,3,Inshun,Lancer,Normal,14164.04899,2021.08.02_17.16.40.282
CE,3,,,,,2021.08.02_17.16.40.282
CE,4,,,,,2021.08.02_17.16.40.282
Servant,3,Euryale,Archer,Normal,17944.44778,2021.08.02_17.16.49.198
Servant,3,Medusa,Rider,Normal,14226.49329,2021.08.02_17.16.49.198
Servant,3,Kiyohime,Berserker,Normal,13515.38483,2021.08.02_17.16.49.198
Servant,3,Jingke,Assassin,Normal,15412.30121,2021.08.02_17.16.49.198
Servant,3,Jekyll,Assassin,Normal,13575.50657,2021.08.02_17.16.49.198
Servant,3,Medea,Caster,Normal,12738.87386,2021.08.02_17.16.49.198
CE,3,,,,,2021.08.02_17.16.49.198
CE,4,,,,,2021.08.02_17.16.49.198
CE,3,,,,,2021.08.02_17.16.49.198
Servant,3,Avicebron,Caster,Normal,17240.25589,2021.08.02_17.16.49.198
Servant,3,Kotarou,Assassin,Normal,13688.67831,2021.08.02_17.16.49.198
Servant,3,HundredFaces,Assassin,Normal,13599.78768,2021.08.02_17.17.00.835
Servant,3,GillesSaber,Saber,Normal,14457.85285,2021.08.02_17.17.00.835
CE,5,,,,,2021.08.02_17.17.00.835
Servant,3,WilliamTell,Archer,Normal,14987.9244,2021.08.02_17.17.00.835
Servant,3,Mephistopheles,Caster,Normal,12799.06604,2021.08.02_17.17.00.835
CE,3,,,,,2021.08.02_17.17.00.835
Servant,3,Euryale,Archer,Normal,16847.82623,2021.08.02_17.17.00.835
Servant,3,Paracelsus,Caster,Normal,15998.65681,2021.08.02_17.17.00.835
Servant,3,WilliamTell,Archer,Normal,15858.74449,2021.08.02_17.17.00.835
CE,4,,,,,2021.08.02_17.17.00.835
Servant,3,Medusa,Rider,Normal,14361.42845,2021.08.02_17.17.00.835
Servant,3,Hector,Lancer,Normal,13212.0287,2021.08.02_17.17.13.498
CE,3,,,,,2021.08.02_17.17.13.498
CE,4,,,,,2021.08.02_17.17.13.498
Servant,3,Jingke,Assassin,Normal,15435.42266,2021.08.02_17.17.13.498
CE,3,,,,,2021.08.02_17.17.13.498
Servant,3,Jekyll,Assassin,Normal,13303.4642,2021.08.02_17.17.13.498
Servant,3,Medea,Caster,Normal,13992.56435,2021.08.02_17.17.13.498
CE,5,,,,,2021.08.02_17.17.13.498
CE,4,,,,,2021.08.02_17.17.13.498
CE,4,,,,,2021.08.02_17.17.13.498
CE,3,,,,,2021.08.02_17.17.13.498
CE,4,,,,,2021.08.02_17.17.24.389
CE,3,,,,,2021.08.02_17.17.24.389
Servant,3,Romulus,Lancer,Normal,13904.55483,2021.08.02_17.17.24.389
Servant,3,Geronimo,Caster,Normal,13126.19498,2021.08.02_17.17.24.389
CE,4,,,,,2021.08.02_17.17.24.389
CE,3,,,,,2021.08.02_17.17.24.389
Servant,3,Paracelsus,Caster,Normal,15556.59879,2021.08.02_17.17.24.389
Servant,3,Diarmuid,Lancer,Normal,15006.68478,2021.08.02_17.17.24.389
CE,4,,,,,2021.08.02_17.17.24.389
Servant,3,GillesSaber,Saber,Normal,15209.66575,2021.08.02_17.17.24.389
Servant,3,HundredFaces,Assassin,Normal,13426.96691,2021.08.02_17.17.24.389
CE,3,,,,,2021.08.02_17.17.36.632
CE,3,,,,,2021.08.02_17.17.36.632
CE,3,,,,,2021.08.02_17.17.36.632
Servant,3,HundredFaces,Assassin,Normal,13546.26812,2021.08.02_17.17.36.632
CE,3,,,,,2021.08.02_17.17.36.632
CE,3,,,,,2021.08.02_17.17.36.632
Servant,3,Alexander,Rider,Normal,14054.21913,2021.08.02_17.17.36.632
CE,3,,,,,2021.08.02_17.17.36.632
CE,4,,,,,2021.08.02_17.17.36.632
CE,5,,,,,2021.08.02_17.17.36.632
Servant,3,Medusa,Rider,Normal,14304.69976,2021.08.02_17.17.36.632
Servant,3,Romulus,Lancer,Normal,13995.3201,2021.08.02_17.17.51.584
Servant,3,Jekyll,Assassin,Normal,14496.81415,2021.08.02_17.17.51.584
CE,3,,,,,2021.08.02_17.17.51.584
CE,3,,,,,2021.08.02_17.17.51.584
Servant,3,Medusa,Rider,Normal,13093.54758,2021.08.02_17.17.51.584
CE,3,,,,,2021.08.02_17.17.51.584
CE,4,,,,,2021.08.02_17.17.51.584
Servant,3,Alexander,Rider,Normal,14872.0971,2021.08.02_17.17.51.584
CE,4,,,,,2021.08.02_17.17.51.584
CE,3,,,,,2021.08.02_17.17.51.584
Servant,4,Fionn,Lancer,Normal,13857.26773,2021.08.02_17.17.51.584
CE,4,,,,,2021.08.02_17.18.10.349
CE,4,,,,,2021.08.02_17.18.10.349
Servant,3,Geronimo,Caster,Normal,13053.09773,2021.08.02_17.18.10.349
Servant,3,Babbage,Caster,Normal,12619.55879,2021.08.02_17.18.10.349
Servant,3,CuLancer,Lancer,Normal,13900.07266,2021.08.02_17.18.10.349
Servant,3,Mephistopheles,Caster,Normal,12686.56609,2021.08.02_17.18.10.349
CE,4,,,,,2021.08.02_17.18.10.349
CE,3,,,,,2021.08.02_17.18.10.349
Servant,4,HessianLobo,Avenger,Normal,16610.01783,2021.08.02_17.18.10.349
CE,3,,,,,2021.08.02_17.18.10.349
Servant,3,Mandricardo,Rider,Normal,15711.47198,2021.08.02_17.18.10.349
CE,3,,,,,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.28.150
CE,4,,,,,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.28.150
CE,4,,,,,2021.08.02_17.18.28.150
Servant,3,Paracelsus,Caster,Normal,15947.19203,2021.08.02_17.18.28.150
CE,4,,,,,2021.08.02_17.18.28.150
Servant,3,Romulus,Lancer,Normal,14773.16928,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.28.150
CE,3,,,,,2021.08.02_17.18.41.498
CE,3,,,,,2021.08.02_17.18.41.498
CE,3,,,,,2021.08.02_17.18.41.498
CE,5,,,,,2021.08.02_17.18.41.498
Servant,3,Touda,Archer,Normal,13296.02464,2021.08.02_17.18.41.498
Servant,3,Caesar,Saber,Normal,14652.10623,2021.08.02_17.18.41.498
CE,4,,,,,2021.08.02_17.18.41.498
CE,4,,,,,2021.08.02_17.18.41.498
CE,3,,,,,2021.08.02_17.18.41.498
Servant,3,Caesar,Saber,Normal,17073.38348,2021.08.02_17.18.41.498
CE,3,,,,,2021.08.02_17.18.41.498
CE,3,,,,,2021.08.02_17.18.52.665
CE,4,,,,,2021.08.02_17.18.52.665
CE,3,,,,,2021.08.02_17.18.52.665
CE,5,,,,,2021.08.02_17.18.52.665
Servant,3,Medusa,Rider,Normal,13091.23589,2021.08.02_17.18.52.665
Servant,3,Jingke,Assassin,Normal,14485.94599,2021.08.02_17.18.52.665
Servant,3,Lubu,Berserker,Normal,13407.7543,2021.08.02_17.18.52.665
Servant,3,Mephistopheles,Caster,Normal,14710.4944,2021.08.02_17.18.52.665
Servant,3,BillyTheKid,Archer,Normal,13161.2413,2021.08.02_17.18.52.665
Servant,3,Touda,Archer,Normal,15281.44473,2021.08.02_17.18.52.665
Servant,3,Geronimo,Caster,Normal,12947.98502,2021.08.02_17.18.52.665
CE,4,,,,,2021.08.02_17.19.03.933
Servant,3,CuProto,Lancer,Normal,13126.42435,2021.08.02_17.19.03.933
CE,4,,,,,2021.08.02_17.19.03.933
Servant,3,Paracelsus,Caster,Normal,15037.83879,2021.08.02_17.19.03.933
Servant,3,Touda,Archer,Normal,13349.27812,2021.08.02_17.19.03.933
Servant,4,Ibaraki,Berserker,Normal,13654.95372,2021.08.02_17.19.03.933
CE,3,,,,,2021.08.02_17.19.03.933
Servant,3,Darius,Berserker,Normal,16480.35816,2021.08.02_17.19.03.933
CE,3,,,,,2021.08.02_17.19.03.933
Servant,3,Inshun,Lancer,Normal,14521.89773,2021.08.02_17.19.03.933
CE,3,,,,,2021.08.02_17.19.03.933
Servant,3,Avicebron,Caster,Normal,16277.59502,2021.08.02_17.19.19.832
Servant,3,Kiyohime,Berserker,Normal,13532.74188,2021.08.02_17.19.19.832
CE,4,,,,,2021.08.02_17.19.19.832
CE,4,,,,,2021.08.02_17.19.19.832
CE,4,,,,,2021.08.02_17.19.19.832
Servant,3,Serenity,Assassin,Normal,11492.01812,2021.08.02_17.19.19.832
CE,3,,,,,2021.08.02_17.19.19.832
CE,3,,,,,2021.08.02_17.19.19.832
Servant,3,Serenity,Assassin,Normal,13211.76754,2021.08.02_17.19.19.832
Servant,3,Darius,Berserker,Normal,16469.15836,2021.08.02_17.19.19.832
CE,3,,,,,2021.08.02_17.19.19.832
Servant,3,Euryale,Archer,Normal,17937.51681,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.19.33.400
Servant,3,Fergus,Saber,Normal,13641.8844,2021.08.02_17.19.33.400
CE,4,,,,,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.19.33.400
CE,4,,,,,2021.08.02_17.19.33.400
Servant,3,Hector,Lancer,Normal,14095.34473,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.19.33.400
CE,5,,,,,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.19.33.400
CE,3,,,,,2021.08.02_17.20.00.466
CE,3,,,,,2021.08.02_17.20.00.466
CE,3,,,,,2021.08.02_17.20.00.466
Servant,4,Emiya,Archer,Normal,12188.19995,2021.08.02_17.20.00.466
CE,3,,,,,2021.08.02_17.20.00.466
Servant,3,Kotarou,Assassin,Normal,11996.78106,2021.08.02_17.20.00.466
Servant,3,Ushiwakamaru,Rider,Normal,14771.96362,2021.08.02_17.20.00.466
CE,3,,,,,2021.08.02_17.20.00.466
CE,4,,,,,2021.08.02_17.20.00.466
Servant,4,Astraea,Ruler,Normal,15707.54039,2021.08.02_17.20.00.466
CE,4,,,,,2021.08.02_17.20.00.466
CE,4,,,,,2021.08.02_17.20.27.548
CE,3,,,,,2021.08.02_17.20.27.548
CE,3,,,,,2021.08.02_17.20.27.548
Servant,3,BillyTheKid,Archer,Normal,12683.91585,2021.08.02_17.20.27.548
CE,4,,,,,2021.08.02_17.20.27.548
CE,3,,,,,2021.08.02_17.20.27.548
CE,4,,,,,2021.08.02_17.20.27.548
Servant,3,Hector,Lancer,Normal,14116.79517,2021.08.02_17.20.27.548
CE,4,,,,,2021.08.02_17.20.27.548
Servant,3,HundredFaces,Assassin,Normal,14292.36188,2021.08.02_17.20.27.548
Servant,3,KidGil,Archer,Normal,13030.46101,2021.08.02_17.20.27.548
Servant,3,Ushiwakamaru,Rider,Normal,14677.92493,2021.08.02_17.20.51.582
CE,5,,,,,2021.08.02_17.20.51.582
Servant,3,Romulus,Lancer,Normal,13689.70667,2021.08.02_17.20.51.582
Servant,3,Jingke,Assassin,Normal,15342.09314,2021.08.02_17.20.51.582
Servant,3,Babbage,Caster,Normal,11907.50261,2021.08.02_17.20.51.582
CE,3,,,,,2021.08.02_17.20.51.582
Servant,3,David,Archer,Normal,14222.00802,2021.08.02_17.20.51.582
CE,4,,,,,2021.08.02_17.20.51.582
Servant,3,Paracelsus,Caster,Normal,15459.65865,2021.08.02_17.20.51.582
Servant,3,Medea,Caster,Normal,14813.6886,2021.08.02_17.20.51.582
CE,4,,,,,2021.08.02_17.20.51.582
CE,3,,,,,2021.08.02_17.21.07.899
Servant,3,Kiyohime,Berserker,Normal,13460.14184,2021.08.02_17.21.07.899
CE,4,,,,,2021.08.02_17.21.07.899
Servant,3,HundredFaces,Assassin,Normal,13591.29271,2021.08.02_17.21.07.899
Servant,3,Mandricardo,Rider,Normal,13932.00386,2021.08.02_17.21.07.899
CE,4,,,,,2021.08.02_17.21.07.899
Servant,3,Boudica,Rider,Normal,15900.37831,2021.08.02_17.21.07.899
CE,3,,,,,2021.08.02_17.21.07.899
CE,3,,,,,2021.08.02_17.21.07.899
Servant,3,Euryale,Archer,Normal,17580.7943,2021.08.02_17.21.07.899
CE,4,,,,,2021.08.02_17.21.07.899
Servant,4,Liangyu,Lancer,Normal,16361.01715,2021.08.02_17.21.34.815
Servant,3,Euryale,Archer,Normal,17745.46179,2021.08.02_17.21.34.815
Servant,3,Mephistopheles,Caster,Normal,13739.03024,2021.08.02_17.21.34.815
CE,4,,,,,2021.08.02_17.21.34.815
CE,4,,,,,2021.08.02_17.21.34.815
CE,4,,,,,2021.08.02_17.21.34.815
CE,4,,,,,2021.08.02_17.21.34.815
Servant,3,Babbage,Caster,Normal,13480.75531,2021.08.02_17.21.34.815
CE,3,,,,,2021.08.02_17.21.34.815
CE,5,,,,,2021.08.02_17.21.34.815
Servant,3,GillesSaber,Saber,Normal,15184.02348,2021.08.02_17.21.34.815
CE,3,,,,,2021.08.02_17.21.45.533
Servant,3,Avicebron,Caster,Normal,15983.37879,2021.08.02_17.21.45.533
CE,3,,,,,2021.08.02_17.21.45.533
CE,3,,,,,2021.08.02_17.21.45.533
Servant,3,Medea,Caster,Normal,12957.82928,2021.08.02_17.21.45.533
CE,3,,,,,2021.08.02_17.21.45.533
CE,4,,,,,2021.08.02_17.21.45.533
Servant,3,Mandricardo,Rider,Normal,16134.68208,2021.08.02_17.21.45.533
Servant,3,KidGil,Archer,Normal,13286.60662,2021.08.02_17.21.45.533
Servant,3,Medea,Caster,Normal,14795.52353,2021.08.02_17.21.45.533
Servant,3,HundredFaces,Assassin,Normal,13536.62106,2021.08.02_17.21.45.533
CE,4,,,,,2021.08.02_17.21.56.791
CE,4,,,,,2021.08.02_17.21.56.791
CE,4,,,,,2021.08.02_17.21.56.791
CE,3,,,,,2021.08.02_17.21.56.791
Servant,3,Inshun,Lancer,Normal,12866.74585,2021.08.02_17.21.56.791
Servant,3,Boudica,Rider,Normal,14323.87855,2021.08.02_17.21.56.791
CE,3,,,,,2021.08.02_17.21.56.791
Servant,3,Boudica,Rider,Normal,16680.97826,2021.08.02_17.21.56.791
Servant,3,Babbage,Caster,Normal,13243.57517,2021.08.02_17.21.56.791
Servant,3,BillyTheKid,Archer,Normal,13434.08101,2021.08.02_17.21.56.791
CE,3,,,,,2021.08.02_17.21.56.791
Servant,3,Mandricardo,Rider,Normal,15211.12894,2021.08.02_17.22.06.249
Servant,3,Geronimo,Caster,Normal,12804.06203,2021.08.02_17.22.06.249
Servant,3,Jekyll,Assassin,Normal,14660.9571,2021.08.02_17.22.06.249
Servant,3,Kotarou,Assassin,Normal,13204.51773,2021.08.02_17.22.06.249
CE,4,,,,,2021.08.02_17.22.06.249
CE,4,,,,,2021.08.02_17.22.06.249
Servant,3,Mephistopheles,Caster,Normal,13848.47749,2021.08.02_17.22.06.249
CE,3,,,,,2021.08.02_17.22.06.249
Servant,3,Fergus,Saber,Normal,14640.79879,2021.08.02_17.22.06.249
CE,3,,,,,2021.08.02_17.22.06.249
CE,3,,,,,2021.08.02_17.22.06.249
Servant,3,Babbage,Caster,Normal,12586.94932,2021.08.02_17.22.18.014
Servant,3,BillyTheKid,Archer,Normal,12733.44512,2021.08.02_17.22.18.014
CE,3,,,,,2021.08.02_17.22.18.014
Servant,3,Kotarou,Assassin,Normal,13215.23744,2021.08.02_17.22.18.014
Servant,3,BillyTheKid,Archer,Normal,11755.83879,2021.08.02_17.22.18.014
Servant,3,Touda,Archer,Normal,13012.55671,2021.08.02_17.22.18.014
CE,4,,,,,2021.08.02_17.22.18.014
CE,4,,,,,2021.08.02_17.22.18.014
Servant,3,Mephistopheles,Caster,Normal,14485.49952,2021.08.02_17.22.18.014
CE,3,,,,,2021.08.02_17.22.18.014
Servant,3,Geronimo,Caster,Normal,13026.43507,2021.08.02_17.22.18.014
CE,3,,,,,2021.08.02_17.22.29.899
Servant,4,Martha,Rider,Normal,15274.22285,2021.08.02_17.22.29.899
Servant,3,Fergus,Saber,Normal,13681.93899,2021.08.02_17.22.29.899
CE,3,,,,,2021.08.02_17.22.29.899
Servant,3,Mephistopheles,Caster,Normal,12912.83372,2021.08.02_17.22.29.899
Servant,3,Alexander,Rider,Normal,12721.9285,2021.08.02_17.22.29.899
CE,3,,,,,2021.08.02_17.22.29.899
CE,3,,,,,2021.08.02_17.22.29.899
Servant,3,Boudica,Rider,Normal,16317.49377,2021.08.02_17.22.29.899
Servant,4,Nezha,Lancer,Normal,17291.8858,2021.08.02_17.22.29.899
CE,4,,,,,2021.08.02_17.22.29.899
Servant,3,Geronimo,Caster,Normal,13102.03005,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
Servant,3,BillyTheKid,Archer,Normal,12793.14184,2021.08.02_17.22.41.803
Servant,3,Robinhood,Archer,Normal,13621.45517,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
CE,4,,,,,2021.08.02_17.22.41.803
CE,4,,,,,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.41.803
CE,3,,,,,2021.08.02_17.22.54.732
CE,3,,,,,2021.08.02_17.22.54.732
CE,3,,,,,2021.08.02_17.22.54.732
Servant,3,Boudica,Rider,Normal,15455.74986,2021.08.02_17.22.54.732
CE,4,,,,,2021.08.02_17.22.54.732
CE,3,,,,,2021.08.02_17.22.54.732
Servant,3,Boudica,Rider,Normal,15855.59449,2021.08.02_17.22.54.732
CE,3,,,,,2021.08.02_17.22.54.732
Servant,3,Lubu,Berserker,Normal,13902.7515,2021.08.02_17.22.54.732
CE,4,,,,,2021.08.02_17.22.54.732
Servant,3,Jekyll,Assassin,Normal,14900.61164,2021.08.02_17.22.54.732
Servant,3,Mandricardo,Rider,Normal,15196.39483,2021.08.02_17.23.03.616
CE,4,,,,,2021.08.02_17.23.03.616
Servant,3,Jingke,Assassin,Normal,15308.2728,2021.08.02_17.23.03.616
Servant,3,CuLancer,Lancer,Normal,14996.05053,2021.08.02_17.23.03.616
Servant,3,BillyTheKid,Archer,Normal,11818.0985,2021.08.02_17.23.03.616
Servant,3,Jekyll,Assassin,Normal,13247.59971,2021.08.02_17.23.03.616
Servant,3,Ushiwakamaru,Rider,Normal,14832.44995,2021.08.02_17.23.03.616
CE,3,,,,,2021.08.02_17.23.03.616
CE,4,,,,,2021.08.02_17.23.03.616
CE,3,,,,,2021.08.02_17.23.03.616
CE,3,,,,,2021.08.02_17.23.03.616
CE,3,,,,,2021.08.02_17.23.19.288
CE,4,,,,,2021.08.02_17.23.19.288
Servant,3,Lubu,Berserker,Normal,13455.96285,2021.08.02_17.23.19.288
Servant,3,Kiyohime,Berserker,Normal,13468.06865,2021.08.02_17.23.19.288
CE,3,,,,,2021.08.02_17.23.19.288
Servant,3,David,Archer,Normal,13014.31473,2021.08.02_17.23.19.288
Servant,3,Caesar,Saber,Normal,16349.44647,2021.08.02_17.23.19.288
CE,4,,,,,2021.08.02_17.23.19.288
CE,3,,,,,2021.08.02_17.23.19.288
CE,3,,,,,2021.08.02_17.23.19.288
CE,4,,,,,2021.08.02_17.23.19.288
Servant,3,CuLancer,Lancer,Normal,15199.54082,2021.08.02_17.23.31.584
Servant,3,Caesar,Saber,Normal,15712.84531,2021.08.02_17.23.31.584
CE,3,,,,,2021.08.02_17.23.31.584
CE,4,,,,,2021.08.02_17.23.31.584
CE,4,,,,,2021.08.02_17.23.31.584
Servant,3,Mephistopheles,Caster,Normal,12717.16246,2021.08.02_17.23.31.584
Servant,3,Euryale,Archer,Normal,16874.83145,2021.08.02_17.23.31.584
CE,4,,,,,2021.08.02_17.23.31.584
Servant,3,Babbage,Caster,Normal,13261.63903,2021.08.02_17.23.31.584
Servant,3,CuLancer,Lancer,Normal,16081.07208,2021.08.02_17.23.31.584
Servant,3,Serenity,Assassin,Normal,12562.13932,2021.08.02_17.23.31.584
CE,3,,,,,2021.08.02_17.23.42.400
CE,4,,,,,2021.08.02_17.23.42.400
CE,3,,,,,2021.08.02_17.23.42.400
Servant,3,KidGil,Archer,Normal,12808.49309,2021.08.02_17.23.42.400
CE,3,,,,,2021.08.02_17.23.42.400
Servant,3,Fergus,Saber,Normal,12392.27087,2021.08.02_17.23.42.400
CE,4,,,,,2021.08.02_17.23.42.400
CE,3,,,,,2021.08.02_17.23.42.400
Servant,3,Serenity,Assassin,Normal,13219.05217,2021.08.02_17.23.42.400
CE,3,,,,,2021.08.02_17.23.42.400
CE,5,,,,,2021.08.02_17.23.42.400
Servant,3,Medea,Caster,Normal,13834.28807,2021.08.02_17.24.14.931
Servant,3,Inshun,Lancer,Normal,13782.95802,2021.08.02_17.24.14.931
CE,3,,,,,2021.08.02_17.24.14.931
CE,4,,,,,2021.08.02_17.24.14.931
CE,3,,,,,2021.08.02_17.24.14.931
CE,3,,,,,2021.08.02_17.24.14.931
Servant,3,Mandricardo,Rider,Normal,15233.31043,2021.08.02_17.24.14.931
CE,4,,,,,2021.08.02_17.24.14.931
CE,3,,,,,2021.08.02_17.24.14.931
Servant,3,David,Archer,Normal,14909.0743,2021.08.02_17.24.14.931
Servant,3,WilliamTell,Archer,Normal,15269.21903,2021.08.02_17.24.14.931
CE,3,,,,,2021.08.02_17.32.36.132
CE,4,,,,,2021.08.02_17.32.36.132
Servant,3,Mephistopheles,Caster,Normal,13808.96995,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.36.132
CE,4,,,,,2021.08.02_17.32.36.132
Servant,3,Fergus,Saber,Normal,14652.84995,2021.08.02_17.32.36.132
Servant,3,Medea,Caster,Normal,14788.07821,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.36.132
CE,3,,,,,2021.08.02_17.32.47.681
Servant,3,Lubu,Berserker,Normal,13156.71072,2021.08.02_17.32.47.681
CE,4,,,,,2021.08.02_17.32.47.681
CE,3,,,,,2021.08.02_17.32.47.681
Servant,3,Fergus,Saber,Normal,12622.06213,2021.08.02_17.32.47.681
Servant,3,Alexander,Rider,Normal,12716.62585,2021.08.02_17.32.47.681
CE,4,,,,,2021.08.02_17.32.47.681
Servant,3,Geronimo,Caster,Normal,13776.13121,2021.08.02_17.32.47.681
CE,3,,,,,2021.08.02_17.32.47.681
CE,3,,,,,2021.08.02_17.32.47.681
Servant,3,Inshun,Lancer,Normal,13681.57333,2021.08.02_17.32.47.681
Servant,4,Emiya,Archer,Normal,12526.97826,2021.08.02_17.33.07.116
CE,3,,,,,2021.08.02_17.33.07.116
CE,3,,,,,2021.08.02_17.33.07.116
Servant,3,KidGil,Archer,Normal,12644.44159,2021.08.02_17.33.07.116
Servant,3,Euryale,Archer,Normal,15581.0314,2021.08.02_17.33.07.116
Servant,3,Jekyll,Assassin,Normal,13269.84469,2021.08.02_17.33.07.116
CE,3,,,,,2021.08.02_17.33.07.116
CE,3,,,,,2021.08.02_17.33.07.116
Servant,3,WilliamTell,Archer,Normal,15872.2272,2021.08.02_17.33.07.116
Servant,4,Helena,Caster,Normal,17373.58469,2021.08.02_17.33.07.116
Servant,3,Ushiwakamaru,Rider,Normal,15072.41092,2021.08.02_17.33.07.116
CE,4,,,,,2021.08.02_17.33.30.132
Servant,3,Diarmuid,Lancer,Normal,13569.55899,2021.08.02_17.33.30.132
Servant,3,Caesar,Saber,Normal,15702.47106,2021.08.02_17.33.30.132
Servant,3,Diarmuid,Lancer,Normal,13828.11097,2021.08.02_17.33.30.132
Servant,4,Suzuka,Saber,Normal,14150.2244,2021.08.02_17.33.30.132
CE,4,,,,,2021.08.02_17.33.30.132
Servant,3,WilliamTell,Archer,Normal,14971.85507,2021.08.02_17.33.30.132
Servant,3,Mephistopheles,Caster,Normal,14659.88072,2021.08.02_17.33.30.132
