CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Babbage,Caster,Normal,12636.92179,2021.08.13_21.48.37.951
Servant,3,Mephistopheles,Caster,Normal,13624.95314,2021.08.13_21.48.37.951
CE,4,,,,,2021.08.13_21.48.37.951
CE,3,,,,,2021.08.13_21.48.37.951
Servant,4,FairyGawain,Saber,Story-locked,13386.42599,2021.08.13_21.48.37.951
CE,4,,,,,2021.08.13_21.48.37.951
Servant,3,Kotarou,Assassin,Normal,13241.48382,2021.08.13_21.48.37.951
CE,4,,,,,2021.08.13_21.48.37.951
CE,4,,,,,2021.08.13_21.48.37.951
CE,3,,,,,2021.08.13_21.48.37.951
Servant,3,GillesSaber,Saber,Normal,15106.30449,2021.08.13_21.48.37.951
CE,4,,,,,2021.08.13_21.49.01.620
Servant,3,Kotarou,Assassin,Normal,13289.05773,2021.08.13_21.49.01.620
Servant,3,Medusa,Rider,Normal,14241.7428,2021.08.13_21.49.01.620
Servant,3,Caesar,Saber,Normal,15774.85251,2021.08.13_21.49.01.620
CE,3,,,,,2021.08.13_21.49.01.620
Servant,3,Serenity,Assassin,Normal,11550.64807,2021.08.13_21.49.01.620
CE,5,,,,,2021.08.13_21.49.01.620
CE,3,,,,,2021.08.13_21.49.01.620
CE,4,,,,,2021.08.13_21.49.01.620
CE,4,,,,,2021.08.13_21.49.01.620
CE,5,,,,,2021.08.13_21.49.01.620
Servant,3,Romulus,Lancer,Normal,13997.60918,2021.08.13_21.49.15.685
CE,3,,,,,2021.08.13_21.49.15.685
Servant,3,Medusa,Rider,Normal,14181.85483,2021.08.13_21.49.15.685
CE,4,,,,,2021.08.13_21.49.15.685
Servant,3,Touda,Archer,Normal,13335.15792,2021.08.13_21.49.15.685
Servant,3,Fergus,Saber,Normal,12415.65309,2021.08.13_21.49.15.685
CE,3,,,,,2021.08.13_21.49.15.685
Servant,3,Medusa,Rider,Normal,14969.49188,2021.08.13_21.49.15.685
CE,4,,,,,2021.08.13_21.49.15.685
CE,3,,,,,2021.08.13_21.49.15.685
Servant,3,Avicebron,Caster,Normal,16923.83338,2021.08.13_21.49.15.685
CE,3,,,,,2021.08.13_21.49.27.436
CE,3,,,,,2021.08.13_21.49.27.436
CE,3,,,,,2021.08.13_21.49.27.436
Servant,3,Caesar,Saber,Normal,15753.1113,2021.08.13_21.49.27.436
Servant,3,Touda,Archer,Normal,13388.42681,2021.08.13_21.49.27.436
CE,5,,,,,2021.08.13_21.49.27.436
Servant,3,BillyTheKid,Archer,Normal,12654.50184,2021.08.13_21.49.27.436
Servant,3,Fergus,Saber,Normal,14997.11879,2021.08.13_21.49.27.436
CE,4,,,,,2021.08.13_21.49.27.436
Servant,3,Fergus,Saber,Normal,14922.37444,2021.08.13_21.49.27.436
Servant,3,CuProto,Lancer,Normal,13494.69657,2021.08.13_21.49.27.436
CE,3,,,,,2021.08.13_21.49.42.138
CE,3,,,,,2021.08.13_21.49.42.138
Servant,3,Hector,Lancer,Normal,13241.87145,2021.08.13_21.49.42.138
CE,4,,,,,2021.08.13_21.49.42.138
Servant,3,Mephistopheles,Caster,Normal,12921.54671,2021.08.13_21.49.42.138
CE,4,,,,,2021.08.13_21.49.42.138
CE,3,,,,,2021.08.13_21.49.42.138
Servant,3,Paracelsus,Caster,Normal,15987.4343,2021.08.13_21.49.42.138
Servant,3,Babbage,Caster,Normal,13256.36604,2021.08.13_21.49.42.138
Servant,3,David,Archer,Normal,14972.17657,2021.08.13_21.49.42.138
CE,4,,,,,2021.08.13_21.49.42.138
Servant,3,KidGil,Archer,Normal,12876.17884,2021.08.13_21.49.55.319
Servant,3,Inshun,Lancer,Normal,13741.46425,2021.08.13_21.49.55.319
CE,3,,,,,2021.08.13_21.49.55.319
CE,4,,,,,2021.08.13_21.49.55.319
CE,3,,,,,2021.08.13_21.49.55.319
Servant,3,WilliamTell,Archer,Normal,13835.63232,2021.08.13_21.49.55.319
Servant,3,Romulus,Lancer,Normal,14249.48512,2021.08.13_21.49.55.319
CE,4,,,,,2021.08.13_21.49.55.319
Servant,3,WilliamTell,Archer,Normal,15842.6001,2021.08.13_21.49.55.319
CE,5,,,,,2021.08.13_21.49.55.319
Servant,3,Alexander,Rider,Normal,14388.84585,2021.08.13_21.49.55.319
CE,3,,,,,2021.08.13_21.50.21.169
CE,3,,,,,2021.08.13_21.50.21.169
Servant,3,Fergus,Saber,Normal,13569.97575,2021.08.13_21.50.21.169
CE,3,,,,,2021.08.13_21.50.21.169
Servant,3,Touda,Archer,Normal,13254.5786,2021.08.13_21.50.21.169
CE,3,,,,,2021.08.13_21.50.21.169
CE,4,,,,,2021.08.13_21.50.21.169
Servant,3,Mandricardo,Rider,Normal,16057.96773,2021.08.13_21.50.21.169
CE,4,,,,,2021.08.13_21.50.21.169
CE,3,,,,,2021.08.13_21.50.21.169
Servant,3,Kiyohime,Berserker,Normal,13623.35749,2021.08.13_21.50.21.169
CE,3,,,,,2021.08.13_21.50.34.301
Servant,3,Medusa,Rider,Normal,14148.01797,2021.08.13_21.50.34.301
Servant,3,Babbage,Caster,Normal,12718.22493,2021.08.13_21.50.34.301
CE,4,,,,,2021.08.13_21.50.34.301
CE,3,,,,,2021.08.13_21.50.34.301
CE,4,,,,,2021.08.13_21.50.34.301
Servant,3,KidGil,Archer,Normal,12621.02715,2021.08.13_21.50.34.301
CE,3,,,,,2021.08.13_21.50.34.301
Servant,3,Medusa,Rider,Normal,14480.19691,2021.08.13_21.50.34.301
CE,3,,,,,2021.08.13_21.50.34.301
Servant,3,CuLancer,Lancer,Normal,15861.94435,2021.08.13_21.50.34.301
CE,4,,,,,2021.08.13_21.50.50.284
Servant,3,Lubu,Berserker,Normal,13219.27135,2021.08.13_21.50.50.284
CE,3,,,,,2021.08.13_21.50.50.284
CE,5,,,,,2021.08.13_21.50.50.284
CE,3,,,,,2021.08.13_21.50.50.284
CE,3,,,,,2021.08.13_21.50.50.284
Servant,3,KidGil,Archer,Normal,12595.93522,2021.08.13_21.50.50.284
Servant,3,David,Archer,Normal,14978.0044,2021.08.13_21.50.50.284
CE,3,,,,,2021.08.13_21.50.50.284
CE,4,,,,,2021.08.13_21.50.50.284
Servant,3,David,Archer,Normal,14377.30217,2021.08.13_21.50.50.284
CE,4,,,,,2021.08.13_21.51.02.035
Servant,3,Kiyohime,Berserker,Normal,13569.65266,2021.08.13_21.51.02.035
CE,3,,,,,2021.08.13_21.51.02.035
Servant,3,KidGil,Archer,Normal,12822.55285,2021.08.13_21.51.02.035
CE,5,,,,,2021.08.13_21.51.02.035
Servant,3,Mandricardo,Rider,Normal,13837.69908,2021.08.13_21.51.02.035
Servant,3,BillyTheKid,Archer,Normal,12592.34546,2021.08.13_21.51.02.035
CE,4,,,,,2021.08.13_21.51.02.035
CE,3,,,,,2021.08.13_21.51.02.035
CE,3,,,,,2021.08.13_21.51.02.035
CE,4,,,,,2021.08.13_21.51.02.035
Servant,3,Mephistopheles,Caster,Normal,13858.36696,2021.08.13_21.51.14.568
CE,5,,,,,2021.08.13_21.51.14.568
CE,4,,,,,2021.08.13_21.51.14.568
Servant,3,Boudica,Rider,Normal,15464.94778,2021.08.13_21.51.14.568
Servant,3,Serenity,Assassin,Normal,11814.52039,2021.08.13_21.51.14.568
Servant,3,Robinhood,Archer,Normal,12436.07763,2021.08.13_21.51.14.568
Servant,3,Inshun,Lancer,Normal,14070.65966,2021.08.13_21.51.14.568
CE,4,,,,,2021.08.13_21.51.14.568
Servant,4,FairyGawain,Saber,Story-locked,15072.84459,2021.08.13_21.51.14.568
CE,3,,,,,2021.08.13_21.51.14.568
Servant,3,KidGil,Archer,Normal,13054.82242,2021.08.13_21.51.14.568
Servant,3,Avicebron,Caster,Normal,16281.95145,2021.08.13_21.51.41.186
CE,3,,,,,2021.08.13_21.51.41.186
Servant,3,Darius,Berserker,Normal,15209.86217,2021.08.13_21.51.41.186
CE,3,,,,,2021.08.13_21.51.41.186
CE,3,,,,,2021.08.13_21.51.41.186
CE,4,,,,,2021.08.13_21.51.41.186
CE,3,,,,,2021.08.13_21.51.41.186
CE,4,,,,,2021.08.13_21.51.41.186
CE,3,,,,,2021.08.13_21.51.41.186
CE,4,,,,,2021.08.13_21.51.41.186
Servant,3,Medea,Caster,Normal,14148.04705,2021.08.13_21.51.41.186
Servant,3,Romulus,Lancer,Normal,13981.84942,2021.08.13_21.51.52.418
CE,5,,,,,2021.08.13_21.51.52.418
Servant,3,Caesar,Saber,Normal,15856.91643,2021.08.13_21.51.52.418
CE,3,,,,,2021.08.13_21.51.52.418
Servant,3,David,Archer,Normal,13002.96087,2021.08.13_21.51.52.418
Servant,3,Medusa,Rider,Normal,13252.8585,2021.08.13_21.51.52.418
Servant,3,Ushiwakamaru,Rider,Normal,14739.32725,2021.08.13_21.51.52.418
CE,3,,,,,2021.08.13_21.51.52.418
CE,3,,,,,2021.08.13_21.51.52.418
CE,4,,,,,2021.08.13_21.51.52.418
CE,3,,,,,2021.08.13_21.51.52.418
Servant,3,CuProto,Lancer,Normal,13299.8413,2021.08.13_21.52.01.934
Servant,3,Jekyll,Assassin,Normal,14462.53058,2021.08.13_21.52.01.934
CE,3,,,,,2021.08.13_21.52.01.934
CE,3,,,,,2021.08.13_21.52.01.934
CE,4,,,,,2021.08.13_21.52.01.934
Servant,3,Hector,Lancer,Normal,12140.99865,2021.08.13_21.52.01.934
CE,3,,,,,2021.08.13_21.52.01.934
Servant,3,Paracelsus,Caster,Normal,15987.16971,2021.08.13_21.52.01.934
Servant,3,Avicebron,Caster,Normal,16834.58304,2021.08.13_21.52.01.934
CE,3,,,,,2021.08.13_21.52.01.934
Servant,3,Lubu,Berserker,Normal,13277.37536,2021.08.13_21.52.01.934
CE,3,,,,,2021.08.13_21.52.23.852
CE,3,,,,,2021.08.13_21.52.23.852
Servant,3,CuProto,Lancer,Normal,13199.14,2021.08.13_21.52.23.852
Servant,3,Hector,Lancer,Normal,13086.72966,2021.08.13_21.52.23.852
Servant,3,Inshun,Lancer,Normal,12740.50121,2021.08.13_21.52.23.852
Servant,3,HundredFaces,Assassin,Normal,12289.56884,2021.08.13_21.52.23.852
CE,3,,,,,2021.08.13_21.52.23.852
Servant,3,Touda,Archer,Normal,15328.61816,2021.08.13_21.52.23.852
Servant,3,Ushiwakamaru,Rider,Normal,15360.62019,2021.08.13_21.52.23.852
CE,4,,,,,2021.08.13_21.52.23.852
CE,4,,,,,2021.08.13_21.52.23.852
Servant,3,Avicebron,Caster,Normal,16274.64512,2021.08.13_21.52.37.901
Servant,3,Serenity,Assassin,Normal,12284.21169,2021.08.13_21.52.37.901
CE,4,,,,,2021.08.13_21.52.37.901
Servant,3,Paracelsus,Caster,Normal,15083.43792,2021.08.13_21.52.37.901
CE,3,,,,,2021.08.13_21.52.37.901
CE,4,,,,,2021.08.13_21.52.37.901
Servant,3,CuProto,Lancer,Normal,13078.50411,2021.08.13_21.52.37.901
Servant,4,FairyGawain,Saber,Story-locked,15531.75116,2021.08.13_21.52.37.901
CE,3,,,,,2021.08.13_21.52.37.901
Servant,3,WilliamTell,Archer,Normal,16075.02459,2021.08.13_21.52.37.901
Servant,3,Mandricardo,Rider,Normal,15673.31686,2021.08.13_21.52.37.901
CE,3,,,,,2021.08.13_21.52.48.919
Servant,3,Ushiwakamaru,Rider,Normal,14341.71048,2021.08.13_21.52.48.919
CE,3,,,,,2021.08.13_21.52.48.919
Servant,3,Kiyohime,Berserker,Normal,13504.20082,2021.08.13_21.52.48.919
CE,3,,,,,2021.08.13_21.52.48.919
Servant,3,Kotarou,Assassin,Normal,12121.86536,2021.08.13_21.52.48.919
Servant,3,Caesar,Saber,Normal,16384.48502,2021.08.13_21.52.48.919
CE,4,,,,,2021.08.13_21.52.48.919
CE,3,,,,,2021.08.13_21.52.48.919
Servant,3,Geronimo,Caster,Normal,13744.6144,2021.08.13_21.52.48.919
CE,3,,,,,2021.08.13_21.52.48.919
Servant,3,Paracelsus,Caster,Normal,15310.10556,2021.08.13_21.53.01.085
CE,3,,,,,2021.08.13_21.53.01.085
Servant,3,GillesSaber,Saber,Normal,14499.36005,2021.08.13_21.53.01.085
Servant,3,Jingke,Assassin,Normal,15365.61754,2021.08.13_21.53.01.085
CE,3,,,,,2021.08.13_21.53.01.085
CE,3,,,,,2021.08.13_21.53.01.085
CE,5,,,,,2021.08.13_21.53.01.085
Servant,3,GillesSaber,Saber,Normal,15304.5229,2021.08.13_21.53.01.085
CE,3,,,,,2021.08.13_21.53.01.085
Servant,5,Oberon,Pretender,Limited,16465.17362,2021.08.13_21.53.01.085
CE,4,,,,,2021.08.13_21.53.01.085
Servant,3,Hector,Lancer,Normal,13207.68164,2021.08.13_21.53.59.319
CE,3,,,,,2021.08.13_21.53.59.319
Servant,3,Serenity,Assassin,Normal,12622.73019,2021.08.13_21.53.59.319
CE,3,,,,,2021.08.13_21.53.59.319
Servant,3,Robinhood,Archer,Normal,12703.88077,2021.08.13_21.53.59.319
CE,4,,,,,2021.08.13_21.53.59.319
CE,3,,,,,2021.08.13_21.53.59.319
Servant,3,Alexander,Rider,Normal,14853.50802,2021.08.13_21.53.59.319
Servant,3,Babbage,Caster,Normal,13243.99821,2021.08.13_21.53.59.319
Servant,3,GillesSaber,Saber,Normal,15225.463,2021.08.13_21.53.59.319
CE,3,,,,,2021.08.13_21.53.59.319
CE,3,,,,,2021.08.13_21.54.12.704
CE,3,,,,,2021.08.13_21.54.12.704
Servant,3,Medea,Caster,Normal,13822.16768,2021.08.13_21.54.12.704
Servant,3,Ushiwakamaru,Rider,Normal,14575.00594,2021.08.13_21.54.12.704
Servant,3,Jekyll,Assassin,Normal,13580.68908,2021.08.13_21.54.12.704
Servant,3,Inshun,Lancer,Normal,13043.89531,2021.08.13_21.54.12.704
CE,3,,,,,2021.08.13_21.54.12.704
Servant,3,Medea,Caster,Normal,14867.72633,2021.08.13_21.54.12.704
CE,3,,,,,2021.08.13_21.54.12.704
CE,4,,,,,2021.08.13_21.54.12.704
CE,4,,,,,2021.08.13_21.54.12.704
CE,3,,,,,2021.08.13_21.54.23.985
CE,3,,,,,2021.08.13_21.54.23.985
CE,3,,,,,2021.08.13_21.54.23.985
CE,3,,,,,2021.08.13_21.54.23.985
CE,3,,,,,2021.08.13_21.54.23.985
CE,4,,,,,2021.08.13_21.54.23.985
Servant,3,David,Archer,Normal,14220.90319,2021.08.13_21.54.23.985
Servant,3,GillesSaber,Saber,Normal,15329.29169,2021.08.13_21.54.23.985
CE,3,,,,,2021.08.13_21.54.23.985
Servant,3,WilliamTell,Archer,Normal,16053.73671,2021.08.13_21.54.23.985
Servant,3,Serenity,Assassin,Normal,12581.81271,2021.08.13_21.54.23.985
Servant,3,Kiyohime,Berserker,Normal,13499.98169,2021.08.13_21.54.57.842
CE,3,,,,,2021.08.13_21.54.57.842
CE,3,,,,,2021.08.13_21.54.57.842
Servant,3,David,Archer,Normal,14005.68222,2021.08.13_21.54.57.842
Servant,5,Dioscuri,Saber,Normal,14404.65077,2021.08.13_21.54.57.842
CE,3,,,,,2021.08.13_21.54.57.842
CE,4,,,,,2021.08.13_21.54.57.842
Servant,3,Robinhood,Archer,Normal,14253.55773,2021.08.13_21.54.57.842
CE,4,,,,,2021.08.13_21.54.57.842
Servant,3,Geronimo,Caster,Normal,13796.54106,2021.08.13_21.54.57.842
CE,3,,,,,2021.08.13_21.54.57.842
CE,3,,,,,2021.08.13_21.55.15.636
CE,3,,,,,2021.08.13_21.55.15.636
Servant,3,CuLancer,Lancer,Normal,15113.53198,2021.08.13_21.55.15.636
Servant,3,KidGil,Archer,Normal,12812.80662,2021.08.13_21.55.15.636
CE,4,,,,,2021.08.13_21.55.15.636
CE,4,,,,,2021.08.13_21.55.15.636
CE,3,,,,,2021.08.13_21.55.15.636
CE,4,,,,,2021.08.13_21.55.15.636
Servant,3,Touda,Archer,Normal,14968.87913,2021.08.13_21.55.15.636
Servant,3,Medusa,Rider,Normal,14876.81879,2021.08.13_21.55.15.636
CE,3,,,,,2021.08.13_21.55.15.636
Servant,3,Kotarou,Assassin,Normal,13330.30459,2021.08.13_21.55.29.919
CE,3,,,,,2021.08.13_21.55.29.919
CE,4,,,,,2021.08.13_21.55.29.919
CE,4,,,,,2021.08.13_21.55.29.919
CE,4,,,,,2021.08.13_21.55.29.919
CE,4,,,,,2021.08.13_21.55.29.919
CE,4,,,,,2021.08.13_21.55.29.919
Servant,3,KidGil,Archer,Normal,13549.4371,2021.08.13_21.55.29.919
CE,3,,,,,2021.08.13_21.55.29.919
CE,3,,,,,2021.08.13_21.55.29.919
Servant,3,Euryale,Archer,Normal,17057.66266,2021.08.13_21.55.29.919
Servant,3,Kotarou,Assassin,Normal,13319.98077,2021.08.13_21.55.42.853
Servant,4,FairyGawain,Saber,Story-locked,14471.2414,2021.08.13_21.55.42.853
CE,5,,,,,2021.08.13_21.55.42.853
CE,4,,,,,2021.08.13_21.55.42.853
CE,3,,,,,2021.08.13_21.55.42.853
CE,3,,,,,2021.08.13_21.55.42.853
Servant,3,Mephistopheles,Caster,Normal,13929.60787,2021.08.13_21.55.42.853
Servant,3,Avicebron,Caster,Normal,17288.27401,2021.08.13_21.55.42.853
Servant,3,Babbage,Caster,Normal,13267.17652,2021.08.13_21.55.42.853
Servant,3,Touda,Archer,Normal,15288.7387,2021.08.13_21.55.42.853
CE,3,,,,,2021.08.13_21.55.42.853
CE,3,,,,,2021.08.13_21.55.53.238
Servant,3,Medusa,Rider,Normal,14162.68768,2021.08.13_21.55.53.238
Servant,3,Fergus,Saber,Normal,13664.93599,2021.08.13_21.55.53.238
Servant,3,Romulus,Lancer,Normal,13902.60266,2021.08.13_21.55.53.238
CE,3,,,,,2021.08.13_21.55.53.238
Servant,3,Touda,Archer,Normal,13025.88976,2021.08.13_21.55.53.238
Servant,3,BillyTheKid,Archer,Normal,12669.31981,2021.08.13_21.55.53.238
CE,3,,,,,2021.08.13_21.55.53.238
Servant,3,Romulus,Lancer,Normal,14427.67855,2021.08.13_21.55.53.238
CE,4,,,,,2021.08.13_21.55.53.238
CE,4,,,,,2021.08.13_21.55.53.238
CE,3,,,,,2021.08.13_21.56.11.251
Servant,3,GillesSaber,Saber,Normal,14464.84986,2021.08.13_21.56.11.251
Servant,3,Kiyohime,Berserker,Normal,13504.52285,2021.08.13_21.56.11.251
CE,4,,,,,2021.08.13_21.56.11.251
CE,3,,,,,2021.08.13_21.56.11.251
CE,4,,,,,2021.08.13_21.56.11.251
Servant,3,HundredFaces,Assassin,Normal,13222.54536,2021.08.13_21.56.11.251
Servant,3,Hector,Lancer,Normal,14164.83271,2021.08.13_21.56.11.251
CE,3,,,,,2021.08.13_21.56.11.251
Servant,3,Lubu,Berserker,Normal,14228.34744,2021.08.13_21.56.11.251
CE,5,,,,,2021.08.13_21.56.11.251
CE,3,,,,,2021.08.13_21.56.24.502
Servant,3,Darius,Berserker,Normal,15077.82082,2021.08.13_21.56.24.502
Servant,3,Euryale,Archer,Normal,17495.27184,2021.08.13_21.56.24.502
CE,3,,,,,2021.08.13_21.56.24.502
Servant,3,Inshun,Lancer,Normal,12878.26541,2021.08.13_21.56.24.502
Servant,3,Boudica,Rider,Normal,14273.02744,2021.08.13_21.56.24.502
CE,5,,,,,2021.08.13_21.56.24.502
CE,4,,,,,2021.08.13_21.56.24.502
CE,4,,,,,2021.08.13_21.56.24.502
CE,3,,,,,2021.08.13_21.56.24.502
CE,3,,,,,2021.08.13_21.56.24.502
CE,3,,,,,2021.08.13_21.56.48.641
CE,4,,,,,2021.08.13_21.56.48.641
Servant,5,Oberon,Pretender,Limited,15733.47527,2021.08.13_21.56.48.641
Servant,3,Medea,Caster,Normal,13724.82092,2021.08.13_21.56.48.641
Servant,3,Paracelsus,Caster,Normal,13628.53546,2021.08.13_21.56.48.641
CE,5,,,,,2021.08.13_21.56.48.641
Servant,3,David,Archer,Normal,14243.33029,2021.08.13_21.56.48.641
Servant,3,Mandricardo,Rider,Normal,16032.70527,2021.08.13_21.56.48.641
CE,3,,,,,2021.08.13_21.56.48.641
Servant,4,Percival,Lancer,Normal,14271.13928,2021.08.13_21.56.48.641
CE,3,,,,,2021.08.13_21.56.48.641
CE,4,,,,,2021.08.13_21.57.01.968
CE,3,,,,,2021.08.13_21.57.01.968
Servant,3,HundredFaces,Assassin,Normal,13646.08826,2021.08.13_21.57.01.968
CE,4,,,,,2021.08.13_21.57.01.968
CE,5,,,,,2021.08.13_21.57.01.968
CE,3,,,,,2021.08.13_21.57.01.968
Servant,3,Mandricardo,Rider,Normal,15197.89816,2021.08.13_21.57.01.968
Servant,5,Oberon,Pretender,Limited,16485.30961,2021.08.13_21.57.01.968
CE,3,,,,,2021.08.13_21.57.01.968
Servant,3,Avicebron,Caster,Normal,17223.81357,2021.08.13_21.57.01.968
Servant,3,Boudica,Rider,Normal,16018.68295,2021.08.13_21.57.01.968
Servant,3,Boudica,Rider,Normal,15544.44425,2021.08.13_21.57.43.069
CE,3,,,,,2021.08.13_21.57.43.069
CE,3,,,,,2021.08.13_21.57.43.069
Servant,3,Jekyll,Assassin,Normal,14627.55053,2021.08.13_21.57.43.069
Servant,4,FairyGawain,Saber,Story-locked,13431.90609,2021.08.13_21.57.43.069
Servant,3,Hector,Lancer,Normal,12159.00068,2021.08.13_21.57.43.069
CE,3,,,,,2021.08.13_21.57.43.069
Servant,3,Inshun,Lancer,Normal,14522.3643,2021.08.13_21.57.43.069
CE,3,,,,,2021.08.13_21.57.43.069
Servant,3,Robinhood,Archer,Normal,14327.03251,2021.08.13_21.57.43.069
CE,4,,,,,2021.08.13_21.57.43.069
Servant,5,Jinako,Moon cancer,Normal,15483.32386,2021.08.13_21.58.08.185
CE,4,,,,,2021.08.13_21.58.08.185
Servant,3,WilliamTell,Archer,Normal,14937.26556,2021.08.13_21.58.08.185
CE,5,,,,,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.08.185
Servant,3,CuLancer,Lancer,Normal,16151.10908,2021.08.13_21.58.08.185
Servant,3,WilliamTell,Archer,Normal,15815.35425,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.08.185
CE,3,,,,,2021.08.13_21.58.17.505
Servant,3,Mandricardo,Rider,Normal,15031.71353,2021.08.13_21.58.17.505
CE,3,,,,,2021.08.13_21.58.17.505
Servant,3,Ushiwakamaru,Rider,Normal,14625.34667,2021.08.13_21.58.17.505
Servant,3,Kotarou,Assassin,Normal,12475.88628,2021.08.13_21.58.17.505
Servant,3,CuProto,Lancer,Normal,11875.97319,2021.08.13_21.58.17.505
CE,3,,,,,2021.08.13_21.58.17.505
Servant,3,Geronimo,Caster,Normal,13789.59338,2021.08.13_21.58.17.505
CE,4,,,,,2021.08.13_21.58.17.505
CE,3,,,,,2021.08.13_21.58.17.505
Servant,3,David,Archer,Normal,14362.30362,2021.08.13_21.58.17.505
Servant,5,Oberon,Pretender,Limited,16286.27961,2021.08.13_21.58.27.385
CE,3,,,,,2021.08.13_21.58.27.385
Servant,3,KidGil,Archer,Normal,12875.52826,2021.08.13_21.58.27.385
CE,4,,,,,2021.08.13_21.58.27.385
Servant,3,Fergus,Saber,Normal,12617.95333,2021.08.13_21.58.27.385
CE,3,,,,,2021.08.13_21.58.27.385
Servant,3,Touda,Archer,Normal,14436.76783,2021.08.13_21.58.27.385
Servant,3,KidGil,Archer,Normal,13558.05324,2021.08.13_21.58.27.385
Servant,3,Robinhood,Archer,Normal,13975.00744,2021.08.13_21.58.27.385
CE,3,,,,,2021.08.13_21.58.27.385
Servant,3,Boudica,Rider,Normal,16026.89604,2021.08.13_21.58.27.385
Servant,3,WilliamTell,Archer,Normal,15060.04077,2021.08.13_21.59.15.269
Servant,3,Alexander,Rider,Normal,13744.21643,2021.08.13_21.59.15.269
Servant,3,Fergus,Saber,Normal,13641.04329,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.15.269
CE,5,,,,,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.15.269
CE,4,,,,,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.15.269
Servant,3,Inshun,Lancer,Normal,14558.51874,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.15.269
CE,3,,,,,2021.08.13_21.59.29.469
CE,4,,,,,2021.08.13_21.59.29.469
CE,3,,,,,2021.08.13_21.59.29.469
CE,4,,,,,2021.08.13_21.59.29.469
CE,4,,,,,2021.08.13_21.59.29.469
CE,4,,,,,2021.08.13_21.59.29.469
CE,3,,,,,2021.08.13_21.59.29.469
CE,4,,,,,2021.08.13_21.59.29.469
CE,3,,,,,2021.08.13_21.59.29.469
Servant,3,Kotarou,Assassin,Normal,14069.67729,2021.08.13_21.59.29.469
CE,3,,,,,2021.08.13_21.59.29.469
Servant,3,Mephistopheles,Caster,Normal,13863.68923,2021.08.13_21.59.41.952
CE,3,,,,,2021.08.13_21.59.41.952
CE,4,,,,,2021.08.13_21.59.41.952
CE,3,,,,,2021.08.13_21.59.41.952
CE,3,,,,,2021.08.13_21.59.41.952
CE,3,,,,,2021.08.13_21.59.41.952
CE,4,,,,,2021.08.13_21.59.41.952
CE,3,,,,,2021.08.13_21.59.41.952
Servant,3,Boudica,Rider,Normal,16309.80662,2021.08.13_21.59.41.952
Servant,3,Kotarou,Assassin,Normal,14060.7228,2021.08.13_21.59.41.952
Servant,3,Serenity,Assassin,Normal,12677.63324,2021.08.13_21.59.41.952
Servant,3,Euryale,Archer,Normal,17978.17058,2021.08.13_21.59.51.753
Servant,3,Medea,Caster,Normal,13464.6543,2021.08.13_21.59.51.753
CE,4,,,,,2021.08.13_21.59.51.753
CE,3,,,,,2021.08.13_21.59.51.753
Servant,3,Lubu,Berserker,Normal,12568.87836,2021.08.13_21.59.51.753
CE,3,,,,,2021.08.13_21.59.51.753
Servant,3,Lubu,Berserker,Normal,13441.55237,2021.08.13_21.59.51.753
CE,3,,,,,2021.08.13_21.59.51.753
CE,3,,,,,2021.08.13_21.59.51.753
Servant,3,Boudica,Rider,Normal,16607.31662,2021.08.13_21.59.51.753
CE,3,,,,,2021.08.13_21.59.51.753
Servant,3,Hector,Lancer,Normal,13238.08039,2021.08.13_22.00.01.788
Servant,3,Romulus,Lancer,Normal,13931.80464,2021.08.13_22.00.01.788
CE,4,,,,,2021.08.13_22.00.01.788
Servant,3,WilliamTell,Archer,Normal,15047.21575,2021.08.13_22.00.01.788
CE,3,,,,,2021.08.13_22.00.01.788
CE,4,,,,,2021.08.13_22.00.01.788
Servant,3,Caesar,Saber,Normal,16349.01614,2021.08.13_22.00.01.788
CE,3,,,,,2021.08.13_22.00.01.788
Servant,3,Mandricardo,Rider,Normal,15680.14319,2021.08.13_22.00.01.788
CE,3,,,,,2021.08.13_22.00.01.788
CE,3,,,,,2021.08.13_22.00.01.788
Servant,3,CuProto,Lancer,Normal,13309.3887,2021.08.13_22.03.22.003
CE,3,,,,,2021.08.13_22.03.22.003
CE,3,,,,,2021.08.13_22.03.22.003
CE,4,,,,,2021.08.13_22.03.22.003
Servant,3,Lubu,Berserker,Normal,12516.57995,2021.08.13_22.03.22.003
CE,4,,,,,2021.08.13_22.03.22.003
Servant,3,HundredFaces,Assassin,Normal,13235.99126,2021.08.13_22.03.22.003
CE,3,,,,,2021.08.13_22.03.22.003
CE,3,,,,,2021.08.13_22.03.22.003
CE,3,,,,,2021.08.13_22.03.22.003
Servant,3,Fergus,Saber,Normal,14369.96874,2021.08.13_22.03.22.003
CE,5,,,,,2021.08.13_22.03.34.652
CE,3,,,,,2021.08.13_22.03.34.652
