CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Medusa,Rider,Normal,14858.20338,2021.08.13_20.30.23.053
Servant,3,Mephistopheles,Caster,Normal,14493.73942,2021.08.13_20.30.23.053
CE,3,,,,,2021.08.13_20.30.23.053
Servant,3,Jekyll,Assassin,Normal,14989.8643,2021.08.13_20.30.23.053
Servant,3,Inshun,Lancer,Normal,13851.61155,2021.08.13_20.30.33.835
CE,3,,,,,2021.08.13_20.30.33.835
CE,4,,,,,2021.08.13_20.30.33.835
Servant,3,Serenity,Assassin,Normal,12635.83126,2021.08.13_20.30.33.835
CE,3,,,,,2021.08.13_20.30.33.835
CE,3,,,,,2021.08.13_20.30.33.835
Servant,3,Lubu,Berserker,Normal,13390.58198,2021.08.13_20.30.33.835
Servant,3,KidGil,Archer,Normal,13543.50556,2021.08.13_20.30.33.835
Servant,3,Darius,Berserker,Normal,16226.88232,2021.08.13_20.30.33.835
CE,3,,,,,2021.08.13_20.30.33.835
CE,3,,,,,2021.08.13_20.30.33.835
CE,4,,,,,2021.08.13_20.30.50.852
CE,5,,,,,2021.08.13_20.30.50.852
Servant,3,Jingke,Assassin,Normal,15351.88101,2021.08.13_20.30.50.852
CE,4,,,,,2021.08.13_20.30.50.852
Servant,3,Euryale,Archer,Normal,15734.60952,2021.08.13_20.30.50.852
Servant,3,Caesar,Saber,Normal,14606.55164,2021.08.13_20.30.50.852
CE,4,,,,,2021.08.13_20.30.50.852
Servant,3,Diarmuid,Lancer,Normal,15023.37411,2021.08.13_20.30.50.852
Servant,3,Hector,Lancer,Normal,13867.84773,2021.08.13_20.30.50.852
Servant,3,Babbage,Caster,Normal,13460.82063,2021.08.13_20.30.50.852
Servant,3,Robinhood,Archer,Normal,13276.15589,2021.08.13_20.30.50.852
CE,3,,,,,2021.08.13_20.31.26.670
Servant,3,Boudica,Rider,Normal,15310.25556,2021.08.13_20.31.26.670
Servant,3,GillesSaber,Saber,Normal,14498.45763,2021.08.13_20.31.26.670
Servant,3,BillyTheKid,Archer,Normal,12704.23681,2021.08.13_20.31.26.670
Servant,3,Serenity,Assassin,Normal,11809.27048,2021.08.13_20.31.26.670
Servant,3,Fergus,Saber,Normal,12408.74048,2021.08.13_20.31.26.670
Servant,3,Euryale,Archer,Normal,16899.06527,2021.08.13_20.31.26.670
CE,5,,,,,2021.08.13_20.31.26.670
CE,4,,,,,2021.08.13_20.31.26.670
CE,3,,,,,2021.08.13_20.31.26.670
CE,5,,,,,2021.08.13_20.31.26.670
CE,4,,,,,2021.08.13_20.31.43.402
Servant,3,Caesar,Saber,Normal,15794.24415,2021.08.13_20.31.43.402
Servant,3,Euryale,Archer,Normal,17543.96155,2021.08.13_20.31.43.402
CE,3,,,,,2021.08.13_20.31.43.402
Servant,3,Fergus,Saber,Normal,12553.28053,2021.08.13_20.31.43.402
CE,5,,,,,2021.08.13_20.31.43.402
CE,4,,,,,2021.08.13_20.31.43.402
Servant,3,Inshun,Lancer,Normal,14584.03758,2021.08.13_20.31.43.402
CE,3,,,,,2021.08.13_20.31.43.402
Servant,3,WilliamTell,Archer,Normal,16052.64729,2021.08.13_20.31.43.402
Servant,3,Paracelsus,Caster,Normal,15399.56768,2021.08.13_20.31.43.402
CE,4,,,,,2021.08.13_20.32.00.135
Servant,4,FairyGawain,Saber,Story-locked,14508.25502,2021.08.13_20.32.00.135
CE,3,,,,,2021.08.13_20.32.00.135
CE,4,,,,,2021.08.13_20.32.00.135
CE,3,,,,,2021.08.13_20.32.00.135
CE,4,,,,,2021.08.13_20.32.00.135
CE,3,,,,,2021.08.13_20.32.00.135
Servant,3,Euryale,Archer,Normal,17696.62807,2021.08.13_20.32.00.135
CE,4,,,,,2021.08.13_20.32.00.135
CE,4,,,,,2021.08.13_20.32.00.135
Servant,3,KidGil,Archer,Normal,13021.67338,2021.08.13_20.32.00.135
Servant,3,Kiyohime,Berserker,Normal,13578.40981,2021.08.13_20.32.11.836
CE,3,,,,,2021.08.13_20.32.11.836
Servant,3,David,Archer,Normal,14054.61324,2021.08.13_20.32.11.836
CE,4,,,,,2021.08.13_20.32.11.836
Servant,3,HundredFaces,Assassin,Normal,12920.96106,2021.08.13_20.32.11.836
CE,3,,,,,2021.08.13_20.32.11.836
Servant,3,Inshun,Lancer,Normal,14115.40357,2021.08.13_20.32.11.836
Servant,3,Kiyohime,Berserker,Normal,14213.96034,2021.08.13_20.32.11.836
Servant,3,KidGil,Archer,Normal,13248.18807,2021.08.13_20.32.11.836
CE,3,,,,,2021.08.13_20.32.11.836
CE,4,,,,,2021.08.13_20.32.11.836
CE,4,,,,,2021.08.13_20.32.25.652
Servant,3,Alexander,Rider,Normal,13746.27995,2021.08.13_20.32.25.652
Servant,3,Alexander,Rider,Normal,13875.50237,2021.08.13_20.32.25.652
Servant,3,Touda,Archer,Normal,14352.55512,2021.08.13_20.32.25.652
Servant,3,Hector,Lancer,Normal,12341.98188,2021.08.13_20.32.25.652
CE,4,,,,,2021.08.13_20.32.25.652
CE,4,,,,,2021.08.13_20.32.25.652
CE,3,,,,,2021.08.13_20.32.25.652
CE,3,,,,,2021.08.13_20.32.25.652
Servant,3,CuLancer,Lancer,Normal,16045.56522,2021.08.13_20.32.25.652
CE,4,,,,,2021.08.13_20.32.25.652
Servant,3,Euryale,Archer,Normal,17962.71768,2021.08.13_20.32.38.185
CE,4,,,,,2021.08.13_20.32.38.185
Servant,3,Robinhood,Archer,Normal,13524.15638,2021.08.13_20.32.38.185
Servant,3,CuLancer,Lancer,Normal,14957.60792,2021.08.13_20.32.38.185
CE,3,,,,,2021.08.13_20.32.38.185
Servant,3,Darius,Berserker,Normal,14371.04092,2021.08.13_20.32.38.185
CE,3,,,,,2021.08.13_20.32.38.185
CE,4,,,,,2021.08.13_20.32.38.185
CE,4,,,,,2021.08.13_20.32.38.185
Servant,3,Fergus,Saber,Normal,14915.43242,2021.08.13_20.32.38.185
CE,3,,,,,2021.08.13_20.32.38.185
Servant,3,Lubu,Berserker,Normal,13505.90382,2021.08.13_20.32.55.987
CE,4,,,,,2021.08.13_20.32.55.987
CE,4,,,,,2021.08.13_20.32.55.987
CE,4,,,,,2021.08.13_20.32.55.987
Servant,4,FairyGawain,Saber,Story-locked,13427.43,2021.08.13_20.32.55.987
Servant,3,BillyTheKid,Archer,Normal,11666.2785,2021.08.13_20.32.55.987
Servant,3,Lubu,Berserker,Normal,13425.37019,2021.08.13_20.32.55.987
CE,4,,,,,2021.08.13_20.32.55.987
CE,4,,,,,2021.08.13_20.32.55.987
Servant,3,Jekyll,Assassin,Normal,15420.28884,2021.08.13_20.32.55.987
Servant,3,Medea,Caster,Normal,14056.86647,2021.08.13_20.32.55.987
Servant,5,Oberon,Pretender,Limited,16296.31995,2021.08.13_20.33.09.919
Servant,3,Ushiwakamaru,Rider,Normal,14388.7114,2021.08.13_20.33.09.919
Servant,3,Caesar,Saber,Normal,15786.42589,2021.08.13_20.33.09.919
Servant,3,Lubu,Berserker,Normal,13538.54749,2021.08.13_20.33.09.919
CE,3,,,,,2021.08.13_20.33.09.919
CE,4,,,,,2021.08.13_20.33.09.919
CE,3,,,,,2021.08.13_20.33.09.919
CE,3,,,,,2021.08.13_20.33.09.919
Servant,5,Oberon,Pretender,Limited,15978.84749,2021.08.13_20.33.09.919
CE,3,,,,,2021.08.13_20.33.09.919
Servant,3,Darius,Berserker,Normal,15896.75565,2021.08.13_20.33.09.919
CE,3,,,,,2021.08.13_20.33.23.654
CE,4,,,,,2021.08.13_20.33.23.654
Servant,3,Euryale,Archer,Normal,17578.57512,2021.08.13_20.33.23.654
CE,4,,,,,2021.08.13_20.33.23.654
CE,3,,,,,2021.08.13_20.33.23.654
CE,4,,,,,2021.08.13_20.33.23.654
Servant,3,Jekyll,Assassin,Normal,14528.91821,2021.08.13_20.33.23.654
CE,3,,,,,2021.08.13_20.33.23.654
Servant,3,Alexander,Rider,Normal,14506.27739,2021.08.13_20.33.23.654
CE,4,,,,,2021.08.13_20.33.23.654
Servant,3,GillesSaber,Saber,Normal,15092.94493,2021.08.13_20.33.23.654
Servant,3,Ushiwakamaru,Rider,Normal,14664.68676,2021.08.13_20.33.38.537
Servant,3,Kotarou,Assassin,Normal,13241.01778,2021.08.13_20.33.38.537
CE,3,,,,,2021.08.13_20.33.38.537
Servant,3,Darius,Berserker,Normal,15218.71546,2021.08.13_20.33.38.537
CE,3,,,,,2021.08.13_20.33.38.537
Servant,3,Medusa,Rider,Normal,13230.7044,2021.08.13_20.33.38.537
CE,4,,,,,2021.08.13_20.33.38.537
Servant,3,Euryale,Archer,Normal,17710.53174,2021.08.13_20.33.38.537
CE,3,,,,,2021.08.13_20.33.38.537
CE,3,,,,,2021.08.13_20.33.38.537
Servant,4,Atalanta,Archer,Normal,14662.36792,2021.08.13_20.33.38.537
Servant,3,Jekyll,Assassin,Normal,14847.72169,2021.08.13_20.33.53.568
Servant,3,CuProto,Lancer,Normal,13231.61087,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.33.53.568
Servant,3,Romulus,Lancer,Normal,12900.83164,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.33.53.568
CE,4,,,,,2021.08.13_20.33.53.568
Servant,3,BillyTheKid,Archer,Normal,13155.32266,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.33.53.568
CE,5,,,,,2021.08.13_20.33.53.568
CE,3,,,,,2021.08.13_20.34.12.887
Servant,3,Darius,Berserker,Normal,15136.29541,2021.08.13_20.34.12.887
Servant,3,Paracelsus,Caster,Normal,14978.81444,2021.08.13_20.34.12.887
CE,3,,,,,2021.08.13_20.34.12.887
Servant,3,Avicebron,Caster,Normal,14671.34304,2021.08.13_20.34.12.887
CE,3,,,,,2021.08.13_20.34.12.887
Servant,3,Jekyll,Assassin,Normal,14634.68918,2021.08.13_20.34.12.887
CE,4,,,,,2021.08.13_20.34.12.887
Servant,4,Chiyome,Assassin,Normal,15921.13667,2021.08.13_20.34.12.887
CE,3,,,,,2021.08.13_20.34.12.887
Servant,3,Mandricardo,Rider,Normal,15728.51865,2021.08.13_20.34.12.887
CE,3,,,,,2021.08.13_20.34.21.703
Servant,3,Geronimo,Caster,Normal,12823.52527,2021.08.13_20.34.21.703
CE,3,,,,,2021.08.13_20.34.21.703
Servant,3,Touda,Archer,Normal,14398.50744,2021.08.13_20.34.21.703
Servant,3,CuProto,Lancer,Normal,12237.05188,2021.08.13_20.34.21.703
Servant,3,Kotarou,Assassin,Normal,12152.31164,2021.08.13_20.34.21.703
Servant,3,Paracelsus,Caster,Normal,15493.95715,2021.08.13_20.34.21.703
CE,3,,,,,2021.08.13_20.34.21.703
CE,3,,,,,2021.08.13_20.34.21.703
Servant,3,KidGil,Archer,Normal,13516.01498,2021.08.13_20.34.21.703
CE,4,,,,,2021.08.13_20.34.21.703
CE,3,,,,,2021.08.13_20.34.41.201
CE,3,,,,,2021.08.13_20.34.41.201
Servant,3,Kotarou,Assassin,Normal,13266.78304,2021.08.13_20.34.41.201
CE,3,,,,,2021.08.13_20.34.41.201
CE,3,,,,,2021.08.13_20.34.41.201
CE,4,,,,,2021.08.13_20.34.41.201
CE,3,,,,,2021.08.13_20.34.41.201
CE,3,,,,,2021.08.13_20.34.41.201
Servant,3,Darius,Berserker,Normal,16215.75396,2021.08.13_20.34.41.201
Servant,4,AtalantaAlter,Berserker,Normal,15773.50681,2021.08.13_20.34.41.201
Servant,3,Kotarou,Assassin,Normal,13725.7743,2021.08.13_20.34.41.201
Servant,3,Touda,Archer,Normal,14668.22681,2021.08.13_20.35.05.155
Servant,3,Kotarou,Assassin,Normal,13285.05145,2021.08.13_20.35.05.155
Servant,3,CuProto,Lancer,Normal,13211.35058,2021.08.13_20.35.05.155
CE,4,,,,,2021.08.13_20.35.05.155
Servant,3,Euryale,Archer,Normal,15583.87652,2021.08.13_20.35.05.155
Servant,4,Lanling,Saber,Normal,13533.01435,2021.08.13_20.35.05.155
CE,4,,,,,2021.08.13_20.35.05.155
CE,3,,,,,2021.08.13_20.35.05.155
Servant,3,HundredFaces,Assassin,Normal,14081.75923,2021.08.13_20.35.05.155
Servant,3,Caesar,Saber,Normal,17120.00261,2021.08.13_20.35.05.155
CE,4,,,,,2021.08.13_20.35.05.155
CE,4,,,,,2021.08.13_20.35.34.652
CE,3,,,,,2021.08.13_20.35.34.652
CE,3,,,,,2021.08.13_20.35.34.652
Servant,3,Medusa,Rider,Normal,14091.89319,2021.08.13_20.35.34.652
CE,4,,,,,2021.08.13_20.35.34.652
CE,3,,,,,2021.08.13_20.35.34.652
Servant,3,Darius,Berserker,Normal,15874.74227,2021.08.13_20.35.34.652
Servant,3,Caesar,Saber,Normal,17176.91319,2021.08.13_20.35.34.652
CE,4,,,,,2021.08.13_20.35.34.652
CE,4,,,,,2021.08.13_20.35.34.652
Servant,4,MedusaLily,Lancer,Normal,15128.15121,2021.08.13_20.35.34.652
CE,3,,,,,2021.08.13_20.35.47.168
Servant,3,Euryale,Archer,Normal,17790.27217,2021.08.13_20.35.47.168
CE,3,,,,,2021.08.13_20.35.47.168
CE,3,,,,,2021.08.13_20.35.47.168
Servant,3,Medusa,Rider,Normal,13042.30459,2021.08.13_20.35.47.168
CE,3,,,,,2021.08.13_20.35.47.168
CE,3,,,,,2021.08.13_20.35.47.168
Servant,3,Euryale,Archer,Normal,17706.0401,2021.08.13_20.35.47.168
CE,4,,,,,2021.08.13_20.35.47.168
Servant,3,Fergus,Saber,Normal,14926.79391,2021.08.13_20.35.47.168
CE,3,,,,,2021.08.13_20.35.47.168
CE,4,,,,,2021.08.13_20.36.03.019
Servant,3,Kotarou,Assassin,Normal,13240.99411,2021.08.13_20.36.03.019
Servant,3,Paracelsus,Caster,Normal,15023.807,2021.08.13_20.36.03.019
Servant,3,Medusa,Rider,Normal,14294.41855,2021.08.13_20.36.03.019
CE,3,,,,,2021.08.13_20.36.03.019
Servant,3,Alexander,Rider,Normal,12694.89763,2021.08.13_20.36.03.019
CE,3,,,,,2021.08.13_20.36.03.019
CE,4,,,,,2021.08.13_20.36.03.019
CE,4,,,,,2021.08.13_20.36.03.019
CE,4,,,,,2021.08.13_20.36.03.019
CE,5,,,,,2021.08.13_20.36.03.019
CE,4,,,,,2021.08.13_20.36.30.588
Servant,3,CuLancer,Lancer,Normal,14935.83164,2021.08.13_20.36.30.588
CE,3,,,,,2021.08.13_20.36.30.588
CE,3,,,,,2021.08.13_20.36.30.588
CE,4,,,,,2021.08.13_20.36.30.588
Servant,3,Alexander,Rider,Normal,12639.40377,2021.08.13_20.36.30.588
CE,3,,,,,2021.08.13_20.36.30.588
Servant,3,Kiyohime,Berserker,Normal,14217.97995,2021.08.13_20.36.30.588
CE,5,,,,,2021.08.13_20.36.30.588
Servant,3,David,Archer,Normal,14902.68483,2021.08.13_20.36.30.588
Servant,3,David,Archer,Normal,14398.98188,2021.08.13_20.36.30.588
Servant,3,Mephistopheles,Caster,Normal,13845.55357,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
CE,5,,,,,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
Servant,3,Darius,Berserker,Normal,14310.03589,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
CE,4,,,,,2021.08.13_20.36.42.205
Servant,3,Darius,Berserker,Normal,16506.30058,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
CE,3,,,,,2021.08.13_20.36.42.205
CE,4,,,,,2021.08.13_20.36.51.720
CE,3,,,,,2021.08.13_20.36.51.720
Servant,3,Romulus,Lancer,Normal,13906.28986,2021.08.13_20.36.51.720
Servant,3,Ushiwakamaru,Rider,Normal,14612.64353,2021.08.13_20.36.51.720
CE,3,,,,,2021.08.13_20.36.51.720
CE,3,,,,,2021.08.13_20.36.51.720
Servant,3,Alexander,Rider,Normal,13943.73691,2021.08.13_20.36.51.720
CE,3,,,,,2021.08.13_20.36.51.720
CE,4,,,,,2021.08.13_20.36.51.720
CE,3,,,,,2021.08.13_20.36.51.720
Servant,3,GillesSaber,Saber,Normal,15105.88778,2021.08.13_20.36.51.720
CE,4,,,,,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.03.102
CE,4,,,,,2021.08.13_20.37.03.102
Servant,5,Oberon,Pretender,Limited,15824.78174,2021.08.13_20.37.03.102
CE,4,,,,,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.03.102
Servant,3,CuProto,Lancer,Normal,13061.2529,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.03.102
Servant,3,Geronimo,Caster,Normal,13030.76425,2021.08.13_20.37.03.102
CE,3,,,,,2021.08.13_20.37.14.852
CE,3,,,,,2021.08.13_20.37.14.852
CE,4,,,,,2021.08.13_20.37.14.852
Servant,3,Paracelsus,Caster,Normal,15129.28068,2021.08.13_20.37.14.852
CE,5,,,,,2021.08.13_20.37.14.852
Servant,3,Kotarou,Assassin,Normal,12145.54435,2021.08.13_20.37.14.852
CE,5,,,,,2021.08.13_20.37.14.852
Servant,3,Ushiwakamaru,Rider,Normal,15645.83179,2021.08.13_20.37.14.852
Servant,3,Ushiwakamaru,Rider,Normal,15328.80449,2021.08.13_20.37.14.852
CE,3,,,,,2021.08.13_20.37.14.852
CE,3,,,,,2021.08.13_20.37.14.852
CE,3,,,,,2021.08.13_20.37.27.835
CE,4,,,,,2021.08.13_20.37.27.835
Servant,3,Medea,Caster,Normal,13845.10203,2021.08.13_20.37.27.835
CE,3,,,,,2021.08.13_20.37.27.835
Servant,3,Ushiwakamaru,Rider,Normal,13706.72304,2021.08.13_20.37.27.835
CE,3,,,,,2021.08.13_20.37.27.835
Servant,3,Jingke,Assassin,Normal,15900.1958,2021.08.13_20.37.27.835
CE,4,,,,,2021.08.13_20.37.27.835
CE,4,,,,,2021.08.13_20.37.27.835
CE,5,,,,,2021.08.13_20.37.27.835
CE,3,,,,,2021.08.13_20.37.27.835
CE,3,,,,,2021.08.13_20.37.40.569
CE,3,,,,,2021.08.13_20.37.40.569
Servant,3,Kotarou,Assassin,Normal,13350.39802,2021.08.13_20.37.40.569
Servant,3,Serenity,Assassin,Normal,12630.7587,2021.08.13_20.37.40.569
Servant,3,Inshun,Lancer,Normal,12857.12106,2021.08.13_20.37.40.569
Servant,3,Robinhood,Archer,Normal,12439.04932,2021.08.13_20.37.40.569
CE,4,,,,,2021.08.13_20.37.40.569
Servant,3,Caesar,Saber,Normal,17175.9513,2021.08.13_20.37.40.569
CE,3,,,,,2021.08.13_20.37.40.569
CE,3,,,,,2021.08.13_20.37.40.569
Servant,3,Diarmuid,Lancer,Normal,14112.33541,2021.08.13_20.37.40.569
Servant,3,Medea,Caster,Normal,13841.08213,2021.08.13_20.37.51.720
CE,4,,,,,2021.08.13_20.37.51.720
CE,3,,,,,2021.08.13_20.37.51.720
Servant,3,Inshun,Lancer,Normal,13892.65454,2021.08.13_20.37.51.720
Servant,3,CuProto,Lancer,Normal,12201.86396,2021.08.13_20.37.51.720
CE,3,,,,,2021.08.13_20.37.51.720
Servant,3,CuProto,Lancer,Normal,13092.22454,2021.08.13_20.37.51.720
CE,4,,,,,2021.08.13_20.37.51.720
Servant,3,HundredFaces,Assassin,Normal,14123.18676,2021.08.13_20.37.51.720
Servant,3,Geronimo,Caster,Normal,13739.22329,2021.08.13_20.37.51.720
CE,3,,,,,2021.08.13_20.37.51.720
CE,3,,,,,2021.08.13_20.38.01.801
Servant,3,HundredFaces,Assassin,Normal,13259.5901,2021.08.13_20.38.01.801
CE,3,,,,,2021.08.13_20.38.01.801
Servant,3,Avicebron,Caster,Normal,16077.85754,2021.08.13_20.38.01.801
CE,4,,,,,2021.08.13_20.38.01.801
CE,3,,,,,2021.08.13_20.38.01.801
Servant,3,Alexander,Rider,Normal,13939.19005,2021.08.13_20.38.01.801
CE,4,,,,,2021.08.13_20.38.01.801
Servant,3,Inshun,Lancer,Normal,14159.08058,2021.08.13_20.38.01.801
Servant,3,Alexander,Rider,Normal,14780.14614,2021.08.13_20.38.01.801
Servant,3,Mephistopheles,Caster,Normal,14161.48213,2021.08.13_20.38.01.801
CE,4,,,,,2021.08.13_20.38.13.086
CE,3,,,,,2021.08.13_20.38.13.086
Servant,3,Inshun,Lancer,Normal,13780.91435,2021.08.13_20.38.13.086
CE,3,,,,,2021.08.13_20.38.13.086
CE,3,,,,,2021.08.13_20.38.13.086
Servant,3,Robinhood,Archer,Normal,12451.18758,2021.08.13_20.38.13.086
CE,3,,,,,2021.08.13_20.38.13.086
CE,4,,,,,2021.08.13_20.38.13.086
Servant,4,FairyTristan,Archer,Story-locked,14044.76319,2021.08.13_20.38.13.086
Servant,3,Serenity,Assassin,Normal,13492.14575,2021.08.13_20.38.13.086
Servant,3,David,Archer,Normal,14387.42522,2021.08.13_20.38.13.086
CE,4,,,,,2021.08.13_20.38.28.385
Servant,3,Ushiwakamaru,Rider,Normal,14401.82797,2021.08.13_20.38.28.385
CE,4,,,,,2021.08.13_20.38.28.385
Servant,3,Serenity,Assassin,Normal,12579.68816,2021.08.13_20.38.28.385
Servant,3,Jingke,Assassin,Normal,14333.82531,2021.08.13_20.38.28.385
CE,3,,,,,2021.08.13_20.38.28.385
CE,4,,,,,2021.08.13_20.38.28.385
CE,4,,,,,2021.08.13_20.38.28.385
Servant,3,Kiyohime,Berserker,Normal,13869.80754,2021.08.13_20.38.28.385
CE,4,,,,,2021.08.13_20.38.28.385
CE,4,,,,,2021.08.13_20.38.28.385
Servant,3,Lubu,Berserker,Normal,13558.21961,2021.08.13_20.38.42.119
CE,3,,,,,2021.08.13_20.38.42.119
CE,3,,,,,2021.08.13_20.38.42.119
CE,3,,,,,2021.08.13_20.38.42.119
CE,4,,,,,2021.08.13_20.38.42.119
CE,4,,,,,2021.08.13_20.38.42.119
CE,4,,,,,2021.08.13_20.38.42.119
Servant,3,CuLancer,Lancer,Normal,16187.48802,2021.08.13_20.38.42.119
CE,4,,,,,2021.08.13_20.38.42.119
CE,3,,,,,2021.08.13_20.38.42.119
CE,3,,,,,2021.08.13_20.38.42.119
Servant,3,Robinhood,Archer,Normal,13628.10401,2021.08.13_20.39.01.085
CE,3,,,,,2021.08.13_20.39.01.085
CE,4,,,,,2021.08.13_20.39.01.085
Servant,3,Fergus,Saber,Normal,13558.30986,2021.08.13_20.39.01.085
CE,4,,,,,2021.08.13_20.39.01.085
Servant,4,FairyTristan,Archer,Story-locked,12398.92372,2021.08.13_20.39.01.085
Servant,3,WilliamTell,Archer,Normal,14953.50348,2021.08.13_20.39.01.085
Servant,3,Boudica,Rider,Normal,16661.45971,2021.08.13_20.39.01.085
CE,4,,,,,2021.08.13_20.39.01.085
Servant,3,CuLancer,Lancer,Normal,16092.23763,2021.08.13_20.39.01.085
Servant,3,Jekyll,Assassin,Normal,14906.53797,2021.08.13_20.39.01.085
CE,3,,,,,2021.08.13_20.39.17.268
Servant,3,Mandricardo,Rider,Normal,15048.55696,2021.08.13_20.39.17.268
Servant,3,Paracelsus,Caster,Normal,14852.51159,2021.08.13_20.39.17.268
CE,4,,,,,2021.08.13_20.39.17.268
CE,5,,,,,2021.08.13_20.39.17.268
Servant,3,Kiyohime,Berserker,Normal,12630.17961,2021.08.13_20.39.17.268
Servant,3,Touda,Archer,Normal,14427.86903,2021.08.13_20.39.17.268
Servant,3,Caesar,Saber,Normal,17127.79005,2021.08.13_20.39.17.268
Servant,3,Geronimo,Caster,Normal,13498.38159,2021.08.13_20.39.17.268
CE,3,,,,,2021.08.13_20.39.17.268
CE,3,,,,,2021.08.13_20.39.17.268
Servant,3,Serenity,Assassin,Normal,12633.13179,2021.08.13_20.39.28.920
CE,3,,,,,2021.08.13_20.39.28.920
Servant,3,Medea,Caster,Normal,13834.96599,2021.08.13_20.39.28.920
Servant,3,Lubu,Berserker,Normal,13545.64696,2021.08.13_20.39.28.920
CE,3,,,,,2021.08.13_20.39.28.920
CE,4,,,,,2021.08.13_20.39.28.920
CE,3,,,,,2021.08.13_20.39.28.920
Servant,3,Diarmuid,Lancer,Normal,15006.00705,2021.08.13_20.39.28.920
CE,4,,,,,2021.08.13_20.39.28.920
Servant,3,Caesar,Saber,Normal,17112.78903,2021.08.13_20.39.28.920
CE,4,,,,,2021.08.13_20.39.28.920
CE,4,,,,,2021.08.13_20.39.40.352
CE,3,,,,,2021.08.13_20.39.40.352
CE,3,,,,,2021.08.13_20.39.40.352
Servant,3,Avicebron,Caster,Normal,16086.27894,2021.08.13_20.39.40.352
CE,3,,,,,2021.08.13_20.39.40.352
CE,3,,,,,2021.08.13_20.39.40.352
Servant,3,Caesar,Saber,Normal,16371.73285,2021.08.13_20.39.40.352
CE,5,,,,,2021.08.13_20.39.40.352
Servant,3,David,Archer,Normal,14553.7614,2021.08.13_20.39.40.352
Servant,3,Avicebron,Caster,Normal,17234.96845,2021.08.13_20.39.40.352
CE,5,,,,,2021.08.13_20.39.40.352
Servant,5,Oberon,Pretender,Limited,16271.82135,2021.08.13_20.39.52.421
Servant,3,Kiyohime,Berserker,Normal,13557.60184,2021.08.13_20.39.52.421
CE,3,,,,,2021.08.13_20.39.52.421
Servant,4,FairyTristan,Archer,Story-locked,13240.62609,2021.08.13_20.39.52.421
CE,3,,,,,2021.08.13_20.39.52.421
CE,4,,,,,2021.08.13_20.39.52.421
CE,5,,,,,2021.08.13_20.39.52.421
Servant,3,Fergus,Saber,Normal,14996.94483,2021.08.13_20.39.52.421
CE,3,,,,,2021.08.13_20.39.52.421
CE,3,,,,,2021.08.13_20.39.52.421
Servant,3,KidGil,Archer,Normal,13031.43019,2021.08.13_20.39.52.421
CE,3,,,,,2021.08.13_20.40.03.837
CE,4,,,,,2021.08.13_20.40.03.837
Servant,3,Romulus,Lancer,Normal,13936.45382,2021.08.13_20.40.03.837
CE,3,,,,,2021.08.13_20.40.03.837
Servant,3,WilliamTell,Archer,Normal,14253.58541,2021.08.13_20.40.03.837
CE,3,,,,,2021.08.13_20.40.03.837
CE,3,,,,,2021.08.13_20.40.03.837
Servant,3,Euryale,Archer,Normal,17681.17048,2021.08.13_20.40.03.837
CE,4,,,,,2021.08.13_20.40.03.837
Servant,3,Medusa,Rider,Normal,14881.49797,2021.08.13_20.40.03.837
Servant,3,Geronimo,Caster,Normal,13005.18116,2021.08.13_20.40.03.837
Servant,3,Diarmuid,Lancer,Normal,13899.1056,2021.08.13_20.40.16.786
CE,3,,,,,2021.08.13_20.40.16.786
Servant,3,Euryale,Archer,Normal,17569.42382,2021.08.13_20.40.16.786
Servant,3,Mandricardo,Rider,Normal,14954.4887,2021.08.13_20.40.16.786
CE,3,,,,,2021.08.13_20.40.16.786
Servant,3,Serenity,Assassin,Normal,11544.06169,2021.08.13_20.40.16.786
CE,5,,,,,2021.08.13_20.40.16.786
CE,4,,,,,2021.08.13_20.40.16.786
CE,4,,,,,2021.08.13_20.40.16.786
CE,3,,,,,2021.08.13_20.40.16.786
Servant,3,Darius,Berserker,Normal,15859.47449,2021.08.13_20.40.16.786
Servant,3,Darius,Berserker,Normal,15297.82024,2021.08.13_20.40.34.219
Servant,4,FairyGawain,Saber,Story-locked,14453.91686,2021.08.13_20.40.34.219
CE,3,,,,,2021.08.13_20.40.34.219
Servant,3,Mandricardo,Rider,Normal,15023.41382,2021.08.13_20.40.34.219
Servant,3,Kotarou,Assassin,Normal,12461.05734,2021.08.13_20.40.34.219
CE,4,,,,,2021.08.13_20.40.34.219
